time_s,radius_cm,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm,surface
165840,1.20000000,0.1605681854,0.1601799470,0.1590424195,0.1571191909,0.1543782483,0.1507751860,0.1462293566,0.1406072191,0.1336906526,0.1251009168,0.1140261346,0.0982006027,0.0533057806,,,,,,,,,0.0533057806
165900,1.20000000,0.1605288122,0.1601407332,0.1590036714,0.1570812251,0.1543413870,0.1507397578,0.1461957057,0.1405757184,0.1336617235,0.1250750678,0.1140040697,0.0981835853,0.0533030261,,,,,,,,,0.0533030261
165960,1.20000000,0.1604894733,0.1601015535,0.1589649568,0.1570432922,0.1543045575,0.1507043599,0.1461620834,0.1405442442,0.1336328184,0.1250492399,0.1139820224,0.0981665811,0.0533002752,,,,,,,,,0.0533002752
166020,1.20000000,0.1604501684,0.1600624078,0.1589262758,0.1570053920,0.1542677596,0.1506689922,0.1461284896,0.1405127965,0.1336039373,0.1250234331,0.1139599928,0.0981495901,0.0532975279,,,,,,,,,0.0532975279
166080,1.20000000,0.1604108978,0.1600232960,0.1588876282,0.1569675246,0.1542309934,0.1506336548,0.1460949243,0.1404813751,0.1335750802,0.1249976473,0.1139379808,0.0981326124,0.0532947841,,,,,,,,,0.0532947841
166140,1.20000000,0.1603716611,0.1599842181,0.1588490141,0.1569296897,0.1541942587,0.1505983475,0.1460613873,0.1404499800,0.1335462469,0.1249718826,0.1139159864,0.0981156479,0.0532920439,,,,,,,,,0.0532920439
166200,1.20000000,0.1603324585,0.1599451741,0.1588104334,0.1568918875,0.1541575555,0.1505630703,0.1460278788,0.1404186113,0.1335174375,0.1249461389,0.1138940096,0.0980986965,0.0532893073,,,,,,,,,0.0532893073
166260,1.20000000,0.1602932898,0.1599061639,0.1587718860,0.1568541179,0.1541208838,0.1505278232,0.1459943986,0.1403872689,0.1334886520,0.1249204162,0.1138720504,0.0980817583,0.0532865742,,,,,,,,,0.0532865742
166320,1.20000000,0.1602541551,0.1598671874,0.1587333719,0.1568163808,0.1540842435,0.1504926061,0.1459609467,0.1403559527,0.1334598902,0.1248947145,0.1138501086,0.0980648333,0.0532838447,,,,,,,,,0.0532838447
166380,1.20000000,0.1602150542,0.1598282447,0.1586948911,0.1567786762,0.1540476346,0.1504574190,0.1459275231,0.1403246627,0.1334311523,0.1248690336,0.1138281844,0.0980479214,0.0532811187,,,,,,,,,0.0532811187
166440,1.20000000,0.1601759872,0.1597893356,0.1586564435,0.1567410040,0.1540110571,0.1504222619,0.1458941277,0.1402933989,0.1334024381,0.1248433737,0.1138062777,0.0980310226,0.0532783962,,,,,,,,,0.0532783962
166500,1.20000000,0.1601369540,0.1597504601,0.1586180290,0.1567033642,0.1539745109,0.1503871347,0.1458607606,0.1402621613,0.1333737477,0.1248177346,0.1137843884,0.0980141369,0.0532756773,,,,,,,,,0.0532756773
166560,1.20000000,0.1600979544,0.1597116183,0.1585796477,0.1566657568,0.1539379960,0.1503520374,0.1458274216,0.1402309497,0.1333450809,0.1247921164,0.1137625166,0.0979972643,0.0532729619,,,,,,,,,0.0532729619
166620,1.20000000,0.1600589886,0.1596728100,0.1585412994,0.1566281816,0.1539015123,0.1503169699,0.1457941107,0.1401997643,0.1333164378,0.1247665190,0.1137406622,0.0979804048,0.0532702500,,,,,,,,,0.0532702500
166680,1.20000000,0.1600200565,0.1596340351,0.1585029842,0.1565906388,0.1538650598,0.1502819322,0.1457608279,0.1401686049,0.1332878183,0.1247409425,0.1137188252,0.0979635583,0.0532675416,,,,,,,,,0.0532675416
166740,1.20000000,0.1599811579,0.1595952937,0.1584647020,0.1565531281,0.1538286384,0.1502469243,0.1457275732,0.1401374715,0.1332592225,0.1247153866,0.1136970055,0.0979467249,0.0532648367,,,,,,,,,0.0532648367
166800,1.20000000,0.1599422929,0.1595565858,0.1584264527,0.1565156497,0.1537922482,0.1502119461,0.1456943465,0.1401063640,0.1332306502,0.1246898516,0.1136752033,0.0979299045,0.0532621354,,,,,,,,,0.0532621354
166860,1.20000000,0.1599034614,0.1595179111,0.1583882363,0.1564782034,0.1537558890,0.1501769975,0.1456611477,0.1400752825,0.1332021014,0.1246643372,0.1136534183,0.0979130971,0.0532594375,,,,,,,,,0.0532594375
166920,1.20000000,0.1598646634,0.1594792698,0.1583500528,0.1564407891,0.1537195608,0.1501420787,0.1456279769,0.1400442270,0.1331735762,0.1246388436,0.1136316507,0.0978963026,0.0532567431,,,,,,,,,0.0532567431
166980,1.20000000,0.1598258988,0.1594406618,0.1583119021,0.1564034070,0.1536832636,0.1501071894,0.1455948340,0.1400131973,0.1331450744,0.1246133705,0.1136099004,0.0978795212,0.0532540521,,,,,,,,,0.0532540521
167040,1.20000000,0.1597871676,0.1594020870,0.1582737842,0.1563660568,0.1536469974,0.1500723296,0.1455617190,0.1399821934,0.1331165961,0.1245879182,0.1135881673,0.0978627527,0.0532513647,,,,,,,,,0.0532513647
167100,1.20000000,0.1597484697,0.1593635453,0.1582356990,0.1563287386,0.1536107620,0.1500374994,0.1455286318,0.1399512154,0.1330881412,0.1245624864,0.1135664515,0.0978459972,0.0532486807,,,,,,,,,0.0532486807
167160,1.20000000,0.1597098051,0.1593250368,0.1581976465,0.1562914523,0.1535745576,0.1500026987,0.1454955724,0.1399202631,0.1330597097,0.1245370753,0.1135447529,0.0978292545,0.0532460002,,,,,,,,,0.0532460002
167220,1.20000000,0.1596711738,0.1592865614,0.1581596266,0.1562541979,0.1535383839,0.1499679275,0.1454625408,0.1398893365,0.1330313016,0.1245116846,0.1135230715,0.0978125248,0.0532433231,,,,,,,,,0.0532433231
167280,1.20000000,0.1596325756,0.1592481190,0.1581216393,0.1562169754,0.1535022410,0.1499331856,0.1454295369,0.1398584357,0.1330029167,0.1244863146,0.1135014073,0.0977958080,0.0532406495,,,,,,,,,0.0532406495
167340,1.20000000,0.1595940107,0.1592097097,0.1580836845,0.1561797846,0.1534661288,0.1498984731,0.1453965606,0.1398275605,0.1329745552,0.1244609650,0.1134797603,0.0977791041,0.0532379793,,,,,,,,,0.0532379793
167400,1.20000000,0.1595554788,0.1591713332,0.1580457623,0.1561426256,0.1534300474,0.1498637899,0.1453636121,0.1397967110,0.1329462170,0.1244356359,0.1134581303,0.0977624130,0.0532353126,,,,,,,,,0.0532353126
167460,1.20000000,0.1595169800,0.1591329898,0.1580078725,0.1561054983,0.1533939966,0.1498291361,0.1453306911,0.1397658871,0.1329179020,0.1244103273,0.1134365176,0.0977457348,0.0532326492,,,,,,,,,0.0532326492
167520,1.20000000,0.1594785142,0.1590946791,0.1579700152,0.1560684027,0.1533579764,0.1497945115,0.1452977977,0.1397350888,0.1328896102,0.1243850391,0.1134149219,0.0977290694,0.0532299894,,,,,,,,,0.0532299894
167580,1.20000000,0.1594400814,0.1590564013,0.1579321902,0.1560313387,0.1533219867,0.1497599161,0.1452649319,0.1397043160,0.1328613415,0.1243597712,0.1133933433,0.0977124168,0.0532273329,,,,,,,,,0.0532273329
167640,1.20000000,0.1594016815,0.1590181563,0.1578943976,0.1559943063,0.1532860277,0.1497253498,0.1452320935,0.1396735687,0.1328330961,0.1243345238,0.1133717817,0.0976957770,0.0532246799,,,,,,,,,0.0532246799
167700,1.20000000,0.1593633146,0.1589799441,0.1578566373,0.1559573055,0.1532500991,0.1496908127,0.1451992827,0.1396428469,0.1328048737,0.1243092967,0.1133502372,0.0976791500,0.0532220302,,,,,,,,,0.0532220302
167760,1.20000000,0.1593249805,0.1589417645,0.1578189092,0.1559203361,0.1532142009,0.1496563047,0.1451664992,0.1396121505,0.1327766744,0.1242840900,0.1133287096,0.0976625358,0.0532193840,,,,,,,,,0.0532193840
167820,1.20000000,0.1592866791,0.1589036176,0.1577812133,0.1558833982,0.1531783332,0.1496218258,0.1451337432,0.1395814795,0.1327484982,0.1242589035,0.1133071991,0.0976459344,0.0532167411,,,,,,,,,0.0532167411
167880,1.20000000,0.1592484106,0.1588655033,0.1577435496,0.1558464918,0.1531424958,0.1495873759,0.1451010145,0.1395508339,0.1327203451,0.1242337373,0.1132857056,0.0976293456,0.0532141017,,,,,,,,,0.0532141017
167940,1.20000000,0.1592101748,0.1588274215,0.1577059180,0.1558096167,0.1531066888,0.1495529550,0.1450683132,0.1395202137,0.1326922149,0.1242085914,0.1132642290,0.0976127696,0.0532114656,,,,,,,,,0.0532114656
168000,1.20000000,0.1591719716,0.1587893723,0.1576683185,0.1557727729,0.1530709121,0.1495185630,0.1450356391,0.1394896187,0.1326641077,0.1241834657,0.1132427693,0.0975962063,0.0532088329,,,,,,,,,0.0532088329
168060,1.20000000,0.1591338011,0.1587513555,0.1576307510,0.1557359604,0.1530351656,0.1494841999,0.1450029923,0.1394590491,0.1326360234,0.1241583602,0.1132213265,0.0975796557,0.0532062036,,,,,,,,,0.0532062036
168120,1.20000000,0.1590956632,0.1587133712,0.1575932155,0.1556991792,0.1529994494,0.1494498657,0.1449703727,0.1394285046,0.1326079621,0.1241332748,0.1131999006,0.0975631178,0.0532035776,,,,,,,,,0.0532035776
168180,1.20000000,0.1590575578,0.1586754193,0.1575557120,0.1556624292,0.1529637633,0.1494155604,0.1449377803,0.1393979854,0.1325799236,0.1241082096,0.1131784916,0.0975465925,0.0532009551,,,,,,,,,0.0532009551
168240,1.20000000,0.1590194849,0.1586374998,0.1575182404,0.1556257104,0.1529281073,0.1493812838,0.1449052151,0.1393674914,0.1325519080,0.1240831645,0.1131570994,0.0975300799,0.0531983358,,,,,,,,,0.0531983358
168300,1.20000000,0.1589814444,0.1585996125,0.1574808007,0.1555890227,0.1528924814,0.1493470360,0.1448726769,0.1393370225,0.1325239152,0.1240581396,0.1131357240,0.0975135799,0.0531957199,,,,,,,,,0.0531957199
168360,1.20000000,0.1589434364,0.1585617575,0.1574433927,0.1555523661,0.1528568856,0.1493128169,0.1448401659,0.1393065787,0.1324959453,0.1240331346,0.1131143655,0.0974970925,0.0531931074,,,,,,,,,0.0531931074
168420,1.20000000,0.1589054608,0.1585239348,0.1574060166,0.1555157406,0.1528213198,0.1492786265,0.1448076819,0.1392761600,0.1324679980,0.1240081498,0.1130930237,0.0974806178,0.0531904982,,,,,,,,,0.0531904982
168480,1.20000000,0.1588675175,0.1584861442,0.1573686722,0.1554791460,0.1527857840,0.1492444647,0.1447752249,0.1392457664,0.1324400736,0.1239831849,0.1130716987,0.0974641556,0.0531878923,,,,,,,,,0.0531878923
168540,1.20000000,0.1588296064,0.1584483857,0.1573313595,0.1554425824,0.1527502781,0.1492103316,0.1447427948,0.1392153978,0.1324121718,0.1239582400,0.1130503904,0.0974477060,0.0531852898,,,,,,,,,0.0531852898
168600,1.20000000,0.1587917277,0.1584106594,0.1572940785,0.1554060498,0.1527148022,0.1491762270,0.1447103917,0.1391850541,0.1323842927,0.1239333152,0.1130290988,0.0974312689,0.0531826906,,,,,,,,,0.0531826906
168660,1.20000000,0.1587538811,0.1583729651,0.1572568290,0.1553695480,0.1526793560,0.1491421509,0.1446780155,0.1391547354,0.1323564363,0.1239084102,0.1130078239,0.0974148444,0.0531800947,,,,,,,,,0.0531800947
168720,1.20000000,0.1587160667,0.1583353028,0.1572196112,0.1553330771,0.1526439397,0.1491081034,0.1446456662,0.1391244417,0.1323286024,0.1238835252,0.1129865657,0.0973984324,0.0531775021,,,,,,,,,0.0531775021
168780,1.20000000,0.1586782844,0.1582976725,0.1571824249,0.1552966369,0.1526085532,0.1490740843,0.1446133437,0.1390941728,0.1323007912,0.1238586600,0.1129653242,0.0973820329,0.0531749128,,,,,,,,,0.0531749128
168840,1.20000000,0.1586405342,0.1582600741,0.1571452700,0.1552602276,0.1525731964,0.1490400936,0.1445810480,0.1390639288,0.1322730026,0.1238338148,0.1129440993,0.0973656459,0.0531723268,,,,,,,,,0.0531723268
168900,1.20000000,0.1586028160,0.1582225076,0.1571081467,0.1552238489,0.1525378693,0.1490061313,0.1445487791,0.1390337096,0.1322452364,0.1238089893,0.1129228910,0.0973492713,0.0531697441,,,,,,,,,0.0531697441
168960,1.20000000,0.1585651298,0.1581849729,0.1570710547,0.1551875010,0.1525025719,0.1489721973,0.1445165369,0.1390035152,0.1322174928,0.1237841837,0.1129016993,0.0973329093,0.0531671647,,,,,,,,,0.0531671647
169020,1.20000000,0.1585274755,0.1581474700,0.1570339941,0.1551511837,0.1524673041,0.1489382917,0.1444843214,0.1389733455,0.1321897717,0.1237593979,0.1128805242,0.0973165597,0.0531645885,,,,,,,,,0.0531645885
169080,1.20000000,0.1584898532,0.1581099989,0.1569969648,0.1551148970,0.1524320659,0.1489044143,0.1444521326,0.1389432006,0.1321620730,0.1237346318,0.1128593656,0.0973002225,0.0531620157,,,,,,,,,0.0531620157
169140,1.20000000,0.1584522627,0.1580725595,0.1569599668,0.1550786408,0.1523968572,0.1488705652,0.1444199704,0.1389130804,0.1321343967,0.1237098855,0.1128382236,0.0972838978,0.0531594461,,,,,,,,,0.0531594461
169200,1.20000000,0.1584147040,0.1580351518,0.1569230001,0.1550424152,0.1523616780,0.1488367443,0.1443878347,0.1388829848,0.1321067428,0.1236851589,0.1128170981,0.0972675854,0.0531568798,,,,,,,,,0.0531568798
169260,1.20000000,0.1583771771,0.1579977757,0.1568860646,0.1550062200,0.1523265283,0.1488029515,0.1443557257,0.1388529139,0.1320791113,0.1236604520,0.1127959891,0.0972512854,0.0531543167,,,,,,,,,0.0531543167
169320,1.20000000,0.1583396820,0.1579604312,0.1568491602,0.1549700553,0.1522914081,0.1487691869,0.1443236431,0.1388228676,0.1320515022,0.1236357648,0.1127748965,0.0972349979,0.0531517569,,,,,,,,,0.0531517569
169380,1.20000000,0.1583022185,0.1579231183,0.1568122869,0.1549339210,0.1522563172,0.1487354504,0.1442915871,0.1387928458,0.1320239153,0.1236110972,0.1127538204,0.0972187226,0.0531492003,,,,,,,,,0.0531492003
169440,1.20000000,0.1582647867,0.1578858368,0.1567754447,0.1548978171,0.1522212557,0.1487017419,0.1442595575,0.1387628486,0.1319963507,0.1235864493,0.1127327607,0.0972024597,0.0531466470,,,,,,,,,0.0531466470
169500,1.20000000,0.1582273866,0.1578485868,0.1567386336,0.1548617435,0.1521862235,0.1486680614,0.1442275543,0.1387328759,0.1319688084,0.1235618209,0.1127117175,0.0971862092,0.0531440970,,,,,,,,,0.0531440970
169560,1.20000000,0.1581900180,0.1578113683,0.1567018534,0.1548257001,0.1521512206,0.1486344089,0.1441955775,0.1387029277,0.1319412883,0.1235372121,0.1126906906,0.0971699709,0.0531415501,,,,,,,,,0.0531415501
169620,1.20000000,0.1581526809,0.1577741811,0.1566651043,0.1547896871,0.1521162469,0.1486007844,0.1441636271,0.1386730039,0.1319137903,0.1235126228,0.1126696801,0.0971537450,0.0531390065,,,,,,,,,0.0531390065
169680,1.20000000,0.1581153753,0.1577370253,0.1566283860,0.1547537042,0.1520813024,0.1485671877,0.1441317029,0.1386431046,0.1318863146,0.1234880531,0.1126486859,0.0971375314,0.0531364661,,,,,,,,,0.0531364661
169740,1.20000000,0.1580781011,0.1576999008,0.1565916986,0.1547177515,0.1520463871,0.1485336189,0.1440998051,0.1386132296,0.1318588610,0.1234635029,0.1126277081,0.0971213300,0.0531339289,,,,,,,,,0.0531339289
169800,1.20000000,0.1580408584,0.1576628075,0.1565550420,0.1546818289,0.1520115009,0.1485000780,0.1440679335,0.1385833790,0.1318314295,0.1234389721,0.1126067466,0.0971051408,0.0531313949,,,,,,,,,0.0531313949
169860,1.20000000,0.1580036470,0.1576257455,0.1565184163,0.1546459363,0.1519766438,0.1484665649,0.1440360881,0.1385535526,0.1318040201,0.1234144608,0.1125858014,0.0970889640,0.0531288641,,,,,,,,,0.0531288641
169920,1.20000000,0.1579664670,0.1575887146,0.1564818213,0.1546100739,0.1519418157,0.1484330795,0.1440042690,0.1385237506,0.1317766327,0.1233899689,0.1125648724,0.0970727993,0.0531263366,,,,,,,,,0.0531263366
169980,1.20000000,0.1579293182,0.1575517149,0.1564452570,0.1545742414,0.1519070167,0.1483996219,0.1439724759,0.1384939729,0.1317492673,0.1233654964,0.1125439597,0.0970566468,0.0531238122,,,,,,,,,0.0531238122
170040,1.20000000,0.1578922007,0.1575147463,0.1564087234,0.1545384389,0.1518722466,0.1483661920,0.1439407090,0.1384642193,0.1317219240,0.1233410433,0.1125230632,0.0970405066,0.0531212910,,,,,,,,,0.0531212910
170100,1.20000000,0.1578551144,0.1574778087,0.1563722204,0.1545026664,0.1518375055,0.1483327897,0.1439089682,0.1384344900,0.1316946026,0.1233166096,0.1125021830,0.0970243785,0.0531187730,,,,,,,,,0.0531187730
170160,1.20000000,0.1578180592,0.1574409022,0.1563357480,0.1544669237,0.1518027933,0.1482994150,0.1438772534,0.1384047848,0.1316673032,0.1232921951,0.1124813189,0.0970082626,0.0531162582,,,,,,,,,0.0531162582
170220,1.20000000,0.1577810352,0.1574040266,0.1562993062,0.1544312109,0.1517681099,0.1482660679,0.1438455646,0.1383751038,0.1316400257,0.1232678000,0.1124604710,0.0969921589,0.0531137465,,,,,,,,,0.0531137465
170280,1.20000000,0.1577440423,0.1573671820,0.1562628949,0.1543955279,0.1517334554,0.1482327484,0.1438139018,0.1383454468,0.1316127701,0.1232434241,0.1124396392,0.0969760672,0.0531112380,,,,,,,,,0.0531112380
170340,1.20000000,0.1577070803,0.1573303682,0.1562265141,0.1543598747,0.1516988296,0.1481994564,0.1437822650,0.1383158140,0.1315855363,0.1232190676,0.1124188236,0.0969599878,0.0531087327,,,,,,,,,0.0531087327
170400,1.20000000,0.1576701494,0.1572935853,0.1561901637,0.1543242512,0.1516642326,0.1481661919,0.1437506540,0.1382862052,0.1315583244,0.1231947302,0.1123980241,0.0969439204,0.0531062305,,,,,,,,,0.0531062305
170460,1.20000000,0.1576332495,0.1572568333,0.1561538437,0.1542886574,0.1516296643,0.1481329548,0.1437190690,0.1382566204,0.1315311343,0.1231704120,0.1123772407,0.0969278651,0.0531037315,,,,,,,,,0.0531037315
170520,1.20000000,0.1575963804,0.1572201120,0.1561175540,0.1542530933,0.1515951247,0.1480997451,0.1436875098,0.1382270596,0.1315039659,0.1231461131,0.1123564734,0.0969118219,0.0531012356,,,,,,,,,0.0531012356
170580,1.20000000,0.1575595422,0.1571834214,0.1560812947,0.1542175587,0.1515606137,0.1480665628,0.1436559764,0.1381975227,0.1314768193,0.1231218332,0.1123357221,0.0968957908,0.0530987429,,,,,,,,,0.0530987429
170640,1.20000000,0.1575227349,0.1571467615,0.1560450657,0.1541820538,0.1515261313,0.1480334078,0.1436244688,0.1381680097,0.1314496945,0.1230975726,0.1123149868,0.0968797717,0.0530962533,,,,,,,,,0.0530962533
170700,1.20000000,0.1574859584,0.1571101323,0.1560088669,0.1541465784,0.1514916775,0.1480002801,0.1435929870,0.1381385207,0.1314225913,0.1230733310,0.1122942675,0.0968637646,0.0530937668,,,,,,,,,0.0530937668
170760,1.20000000,0.1574492126,0.1570735337,0.1559726983,0.1541111325,0.1514572522,0.1479671797,0.1435615308,0.1381090555,0.1313955098,0.1230491085,0.1122735643,0.0968477696,0.0530912834,,,,,,,,,0.0530912834
170820,1.20000000,0.1574124975,0.1570369657,0.1559365598,0.1540757161,0.1514228554,0.1479341066,0.1435301004,0.1380796141,0.1313684499,0.1230249051,0.1122528770,0.0968317866,0.0530888032,,,,,,,,,0.0530888032
170880,1.20000000,0.1573758132,0.1570004282,0.1559004515,0.1540403291,0.1513884871,0.1479010606,0.1434986956,0.1380501966,0.1313414117,0.1230007208,0.1122322057,0.0968158156,0.0530863261,,,,,,,,,0.0530863261
170940,1.20000000,0.1573391594,0.1569639212,0.1558643733,0.1540049715,0.1513541472,0.1478680418,0.1434673164,0.1380208028,0.1313143950,0.1229765554,0.1122115503,0.0967998566,0.0530838521,,,,,,,,,0.0530838521
171000,1.20000000,0.1573025363,0.1569274447,0.1558283251,0.1539696432,0.1513198356,0.1478350501,0.1434359628,0.1379914327,0.1312873999,0.1229524090,0.1121909108,0.0967839095,0.0530813812,,,,,,,,,0.0530813812
171060,1.20000000,0.1572659437,0.1568909985,0.1557923069,0.1539343443,0.1512855524,0.1478020855,0.1434046348,0.1379620864,0.1312604264,0.1229282817,0.1121702872,0.0967679744,0.0530789133,,,,,,,,,0.0530789133
171120,1.20000000,0.1572293816,0.1568545828,0.1557563186,0.1538990746,0.1512512975,0.1477691480,0.1433733323,0.1379327637,0.1312334743,0.1229041732,0.1121496795,0.0967520512,0.0530764486,,,,,,,,,0.0530764486
171180,1.20000000,0.1571928500,0.1568181974,0.1557203603,0.1538638342,0.1512170709,0.1477362375,0.1433420552,0.1379034647,0.1312065437,0.1228800837,0.1121290877,0.0967361399,0.0530739870,,,,,,,,,0.0530739870
171240,1.20000000,0.1571563488,0.1567818423,0.1556844319,0.1538286230,0.1511828725,0.1477033540,0.1433108037,0.1378741893,0.1311796346,0.1228560131,0.1121085117,0.0967202406,0.0530715284,,,,,,,,,0.0530715284
171300,1.20000000,0.1571198781,0.1567455174,0.1556485333,0.1537934409,0.1511487024,0.1476704974,0.1432795775,0.1378449375,0.1311527469,0.1228319614,0.1120879515,0.0967043531,0.0530690730,,,,,,,,,0.0530690730
171360,1.20000000,0.1570834377,0.1567092228,0.1556126646,0.1537582880,0.1511145603,0.1476376678,0.1432483768,0.1378157092,0.1311258806,0.1228079285,0.1120674071,0.0966884776,0.0530666206,,,,,,,,,0.0530666206
171420,1.20000000,0.1570470276,0.1566729583,0.1555768256,0.1537231642,0.1510804464,0.1476048650,0.1432172014,0.1377865045,0.1310990357,0.1227839144,0.1120468785,0.0966726139,0.0530641712,,,,,,,,,0.0530641712
171480,1.20000000,0.1570106478,0.1566367240,0.1555410164,0.1536880694,0.1510463606,0.1475720891,0.1431860513,0.1377573233,0.1310722121,0.1227599192,0.1120263656,0.0966567620,0.0530617250,,,,,,,,,0.0530617250
171540,1.20000000,0.1569742983,0.1566005198,0.1555052368,0.1536530036,0.1510123029,0.1475393401,0.1431549265,0.1377281656,0.1310454098,0.1227359427,0.1120058685,0.0966409220,0.0530592818,,,,,,,,,0.0530592818
171600,1.20000000,0.1569379789,0.1565643457,0.1554694869,0.1536179668,0.1509782731,0.1475066178,0.1431238270,0.1376990313,0.1310186288,0.1227119850,0.1119853871,0.0966250938,0.0530568416,,,,,,,,,0.0530568416
171660,1.20000000,0.1569016897,0.1565282015,0.1554337666,0.1535829589,0.1509442714,0.1474739222,0.1430927527,0.1376699204,0.1309918691,0.1226880460,0.1119649214,0.0966092774,0.0530544045,,,,,,,,,0.0530544045
