scenario_id,parameter,factor,time_s,average_temperature_c,average_moisture_kg_kg,center_temperature_c,surface_temperature_c,center_moisture_kg_kg,surface_moisture_kg_kg
D_0.8,D,0.8,10440,49.84495078,1.456085308,49.80008479,49.874942,1.930491954,0.9932503642
D_0.8,D,0.8,10500,49.84056228,1.451565073,49.80887311,49.84682346,1.924515886,0.9899244171
D_0.8,D,0.8,10560,49.84171061,1.447061365,49.81736224,49.86094837,1.91856106,0.9866576979
D_0.8,D,0.8,10620,49.85590984,1.442573194,49.82410377,49.91235627,1.912627723,0.9834639718
D_0.8,D,0.8,10680,49.87382863,1.438100395,49.82921128,49.93976441,1.906716327,0.9803215472
D_0.8,D,0.8,10740,49.88659617,1.433643264,49.83486204,49.94593359,1.900826991,0.9771503489
D_0.8,D,0.8,10800,49.89890946,1.429200344,49.8426795,49.96254814,1.894959299,0.9739668566
D_0.9,D,0.9,0,28,2.55,28,28,2.55,2.55
D_0.9,D,0.9,60,28.01105897,2.538620906,28.00000011,28.05842572,2.55,2.316271564
D_0.9,D,0.9,120,28.04519294,2.527831016,28.00007686,28.17717673,2.55,2.227464521
D_0.9,D,0.9,180,28.09963836,2.517403399,28.00126783,28.3163174,2.55,2.162647783
D_0.9,D,0.9,240,28.16702407,2.507256592,28.00654122,28.45428992,2.55,2.110157643
D_0.9,D,0.9,300,28.2538836,2.497343295,28.01954349,28.64583307,2.55,2.065682689
D_0.9,D,0.9,360,28.36032888,2.487630693,28.04282102,28.84348489,2.55,2.026925463
D_0.9,D,0.9,420,28.48041216,2.478095407,28.07813656,29.05047442,2.55,1.992435215
D_0.9,D,0.9,480,28.61017445,2.468719413,28.12721853,29.24492264,2.55,1.961269632
D_0.9,D,0.9,540,28.75196204,2.45948851,28.19091198,29.46748049,2.55,1.932883578
D_0.9,D,0.9,600,28.90826479,2.450390323,28.26903471,29.70013858,2.55,1.906874684
D_0.9,D,0.9,660,29.08029304,2.441414009,28.36094042,29.96253335,2.55,1.882922136
D_0.9,D,0.9,720,29.26487672,2.43255011,28.46640583,30.21701538,2.55,1.860709887
D_0.9,D,0.9,780,29.45937193,2.423791235,28.58554972,30.4828487,2.55,1.839998959
D_0.9,D,0.9,840,29.66199083,2.415130992,28.71848608,30.7390398,2.55,1.820604574
D_0.9,D,0.9,900,29.86972367,2.406563643,28.86476814,30.99389195,2.55,1.802337587
D_0.9,D,0.9,960,30.08779824,2.398083104,29.02357369,31.27373651,2.549999999,1.785164738
D_0.9,D,0.9,1020,30.31238358,2.389684297,29.19368329,31.53711477,2.549999995,1.768940035
D_0.9,D,0.9,1080,30.54768385,2.381363703,29.37417351,31.84080992,2.549999987,1.753666698
D_0.9,D,0.9,1140,30.7937518,2.373116425,29.56446431,32.13634082,2.549999966,1.739249087
D_0.9,D,0.9,1200,31.04544753,2.364938953,29.76417459,32.43516115,2.549999918,1.725565519
D_0.9,D,0.9,1260,31.30021436,2.356827817,29.97343707,32.71692493,2.549999818,1.712504593
D_0.9,D,0.9,1320,31.56285425,2.348779542,30.19195296,33.03207865,2.549999622,1.700104447
D_0.9,D,0.9,1380,31.83415064,2.340791715,30.41892047,33.34244899,2.549999258,1.688353188
D_0.9,D,0.9,1440,32.10753761,2.332861227,30.65361221,33.64273648,2.549998612,1.677083969
D_0.9,D,0.9,1500,32.37828497,2.324985474,30.89590227,33.91633301,2.549997516,1.666214973
D_0.9,D,0.9,1560,32.65080097,2.317162959,31.14526357,34.21158317,2.549995728,1.655785246
D_0.9,D,0.9,1620,32.92487723,2.309391357,31.40039882,34.49075185,2.549992909,1.645767216
D_0.9,D,0.9,1680,33.19948274,2.301668946,31.65992117,34.77940983,2.549988602,1.636122934
D_0.9,D,0.9,1740,33.48272641,2.293993708,31.92300657,35.09841783,2.549982207,1.626946312
D_0.9,D,0.9,1800,33.77232882,2.286363557,32.18899906,35.41345183,2.549972952,1.61818317
D_0.9,D,0.9,1860,34.06526551,2.278776618,32.45806423,35.73100419,2.549959869,1.609767091
D_0.9,D,0.9,1920,34.35393201,2.271231712,32.73092003,36.00828922,2.549941767,1.601591631
D_0.9,D,0.9,1980,34.63814449,2.263728028,33.00785943,36.29015837,2.549917202,1.593632511
D_0.9,D,0.9,2040,34.9244994,2.256263598,33.28822128,36.58223372,2.54988446,1.585955493
D_0.9,D,0.9,2100,35.20885537,2.248837019,33.57055932,36.85753997,2.549841532,1.578501547
D_0.9,D,0.9,2160,35.49001062,2.241447717,33.85400328,37.13041105,2.549786102,1.571250184
D_0.9,D,0.9,2220,35.77407836,2.234094899,34.1380533,37.42427352,2.549715534,1.564270425
D_0.9,D,0.9,2280,36.05762339,2.226777109,34.42207994,37.69941048,2.549626866,1.557498672
D_0.9,D,0.9,2340,36.34233771,2.219492436,34.70592313,37.99499101,2.549516809,1.550928746
D_0.9,D,0.9,2400,36.62686752,2.21223991,34.98975056,38.27123719,2.549381748,1.544559564
D_0.9,D,0.9,2460,36.91145231,2.205019414,35.27363993,38.56311503,2.54921775,1.538382919
D_0.9,D,0.9,2520,37.19586985,2.197829797,35.55773654,38.8402719,2.549020574,1.532384689
D_0.9,D,0.9,2580,37.47212951,2.190670698,35.84198275,39.08828758,2.548785689,1.526468755
D_0.9,D,0.9,2640,37.74840486,2.183541455,36.1263282,39.36753104,2.548508292,1.520713184
D_0.9,D,0.9,2700,38.02661735,2.176440453,36.41001941,39.6396226,2.54818334,1.515129938
D_0.9,D,0.9,2760,38.29658526,2.169367582,36.69238021,39.87805552,2.547805587,1.50961345
D_0.9,D,0.9,2820,38.55881471,2.162323032,36.97355905,40.11179958,2.547369613,1.504158869
D_0.9,D,0.9,2880,38.82219028,2.15530557,37.25314401,40.37156362,2.546869859,1.498846679
D_0.9,D,0.9,2940,39.08004192,2.14831507,37.53007628,40.59350538,2.54630068,1.493625756
D_0.9,D,0.9,3000,39.33031922,2.141350948,37.80398217,40.81809648,2.5456564,1.488433526
D_0.9,D,0.9,3060,39.57638646,2.134413039,38.07481419,41.03428594,2.544931336,1.483340105
D_0.9,D,0.9,3120,39.82670171,2.127500673,38.34195462,41.29613509,2.544119856,1.478393697
D_0.9,D,0.9,3180,40.07934618,2.120612868,38.60503474,41.5387221,2.543216431,1.473604192
D_0.9,D,0.9,3240,40.3266548,2.113749997,38.86461924,41.76978281,2.54221566,1.468870222
D_0.9,D,0.9,3300,40.57113397,2.106911089,39.1219614,41.99924689,2.541112256,1.464210708
D_0.9,D,0.9,3360,40.80839343,2.100095599,39.37742704,42.20243204,2.539901065,1.459573127
D_0.9,D,0.9,3420,41.03992497,2.093303332,39.63081559,42.41083331,2.538577131,1.454973406
D_0.9,D,0.9,3480,41.26388545,2.086534058,39.88153909,42.59234574,2.537135743,1.450389423
D_0.9,D,0.9,3540,41.47986966,2.079787951,40.12878217,42.77427058,2.535572501,1.445819962
D_0.9,D,0.9,3600,41.69916235,2.073064142,40.37180287,42.99317246,2.533883355,1.44135719
D_0.9,D,0.9,3660,41.91758852,2.066362335,40.60984302,43.19000255,2.532064654,1.436983628
D_0.9,D,0.9,3720,42.13067486,2.059682921,40.84323804,43.38345114,2.530113134,1.43264088
D_0.9,D,0.9,3780,42.34303511,2.053025549,41.07296999,43.58450588,2.52802584,1.428375905
D_0.9,D,0.9,3840,42.55139094,2.046389488,41.2993612,43.76868274,2.525800131,1.42413859
D_0.9,D,0.9,3900,42.75306609,2.039774248,41.52263429,43.94193289,2.523433708,1.419907713
D_0.9,D,0.9,3960,42.95001932,2.033180379,41.74289983,44.11357084,2.520924614,1.415709784
D_0.9,D,0.9,4020,43.13999712,2.026607424,41.95977573,44.26678984,2.518271273,1.411505511
D_0.9,D,0.9,4080,43.32038702,2.020055085,42.17278987,44.40377987,2.515472529,1.407274663
D_0.9,D,0.9,4140,43.49991671,2.013524072,42.38142482,44.57119478,2.512527657,1.403108153
D_0.9,D,0.9,4200,43.67741313,2.007014034,42.58491352,44.72085869,2.509436399,1.398983839
D_0.9,D,0.9,4260,43.85111815,2.000524334,42.78311848,44.87770689,2.506198957,1.394877975
D_0.9,D,0.9,4320,44.02862967,1.994054881,42.97663132,45.05826428,2.50281587,1.39086776
D_0.9,D,0.9,4380,44.19850661,1.987605542,43.16590218,45.18652965,2.499287957,1.386845985
D_0.9,D,0.9,4440,44.35567079,1.981176403,43.351813,45.30183859,2.495616265,1.382760529
D_0.9,D,0.9,4500,44.51101528,1.974767568,43.53466089,45.4388652,2.49180202,1.378710339
D_0.9,D,0.9,4560,44.665671,1.96837914,43.71332478,45.57483996,2.487846807,1.374710258
D_0.9,D,0.9,4620,44.8214108,1.962010382,43.88717929,45.72835624,2.483752667,1.370756756
D_0.9,D,0.9,4680,44.97565347,1.955661433,44.05664207,45.86523593,2.479521916,1.366851849
D_0.9,D,0.9,4740,45.12739514,1.949332526,44.22257241,46.00794001,2.475157001,1.362967595
D_0.9,D,0.9,4800,45.27596832,1.943022313,44.38576483,46.13570689,2.470660405,1.359085735
D_0.9,D,0.9,4860,45.41600013,1.93673077,44.54650881,46.24127549,2.466034694,1.355170156
D_0.9,D,0.9,4920,45.55516194,1.930458639,44.70480429,46.37425582,2.461282557,1.351293101
D_0.9,D,0.9,4980,45.68692739,1.924206218,44.8600355,46.46055608,2.456406888,1.347401386
D_0.9,D,0.9,5040,45.80674058,1.917973378,45.01180274,46.53949861,2.451410847,1.343438754
D_0.9,D,0.9,5100,45.92386466,1.911760031,45.15977967,46.63251683,2.446297769,1.339490779
D_0.9,D,0.9,5160,46.04743233,1.905565848,45.3028168,46.76755534,2.441071294,1.335624567
D_0.9,D,0.9,5220,46.17090278,1.899390377,45.44047575,46.87339342,2.435735388,1.331796155
D_0.9,D,0.9,5280,46.28384237,1.893233609,45.57389174,46.95096255,2.430294047,1.327907413
D_0.9,D,0.9,5340,46.39527874,1.887096088,45.70447128,47.05451172,2.424750992,1.324048596
D_0.9,D,0.9,5400,46.50309559,1.880977381,45.83206006,47.13258053,2.419109843,1.320180034
D_0.9,D,0.9,5460,46.61127928,1.874877631,45.95625579,47.24460138,2.413374364,1.316354486
D_0.9,D,0.9,5520,46.71914677,1.86879726,46.07710564,47.33387837,2.407548373,1.31256101
D_0.9,D,0.9,5580,46.82005376,1.862734988,46.19489575,47.4122084,2.40163568,1.308720428
D_0.9,D,0.9,5640,46.91660226,1.856691299,46.31024213,47.48616068,2.395639952,1.304884408
D_0.9,D,0.9,5700,47.01410087,1.8506663,46.42294417,47.58189484,2.389564793,1.3010714
D_0.9,D,0.9,5760,47.10887043,1.844660024,46.53257508,47.65414586,2.383413891,1.297277768
D_0.9,D,0.9,5820,47.19428784,1.838672408,46.63927177,47.70557587,2.37719096,1.293421127
D_0.9,D,0.9,5880,47.27524398,1.832703961,46.74331837,47.76509175,2.370899602,1.289571854
D_0.9,D,0.9,5940,47.36587451,1.826754188,46.84410193,47.88285232,2.364543423,1.285800664
D_0.9,D,0.9,6000,47.46190717,1.820822626,46.94107149,47.98164299,2.358126197,1.282113846
D_0.9,D,0.9,6060,47.55057551,1.814909886,47.03536989,48.05064386,2.351651592,1.278390132
D_0.9,D,0.9,6120,47.6282839,1.809015061,47.12890049,48.08906818,2.345122722,1.274595655
D_0.9,D,0.9,6180,47.70863618,1.803138708,47.22182577,48.18108559,2.338542321,1.270844846
D_0.9,D,0.9,6240,47.79193395,1.797280697,47.31282988,48.25452844,2.331913253,1.267138445
D_0.9,D,0.9,6300,47.86914203,1.791441032,47.40137438,48.31453897,2.325238647,1.263408486
D_0.9,D,0.9,6360,47.93978933,1.785618961,47.488196,48.35667919,2.318521483,1.259631001
D_0.9,D,0.9,6420,48.00331684,1.779814961,47.57325707,48.39103079,2.311764551,1.255828235
D_0.9,D,0.9,6480,48.06130511,1.774029337,47.65580221,48.42041195,2.304970706,1.251992813
D_0.9,D,0.9,6540,48.12704324,1.768262282,47.73484491,48.5094285,2.298143008,1.248244187
D_0.9,D,0.9,6600,48.19367801,1.762513358,47.80979434,48.55840303,2.291284705,1.244512104
D_0.9,D,0.9,6660,48.24927468,1.7567827,47.88155651,48.58366884,2.284398953,1.240724982
D_0.9,D,0.9,6720,48.30225978,1.751070912,47.9514931,48.62361465,2.277488422,1.236934359
D_0.9,D,0.9,6780,48.35893296,1.745377308,48.01915883,48.68422879,2.270555576,1.23318189
D_0.9,D,0.9,6840,48.41139298,1.739701843,48.08393452,48.71181941,2.263603029,1.229416922
D_0.9,D,0.9,6900,48.46684062,1.734044989,48.14627861,48.78550036,2.256633344,1.225693397
D_0.9,D,0.9,6960,48.52674251,1.728406325,48.2066099,48.84528146,2.249648839,1.222017186
D_0.9,D,0.9,7020,48.58225423,1.722785222,48.26540323,48.89150297,2.242651676,1.218316003
D_0.9,D,0.9,7080,48.6314564,1.717181901,48.32373993,48.91654531,2.235643671,1.2145874
D_0.9,D,0.9,7140,48.6786668,1.711597174,48.38169961,48.95810881,2.228626379,1.210865867
D_0.9,D,0.9,7200,48.72623097,1.706029857,48.43848169,48.99708649,2.22160142,1.207140259
D_0.9,D,0.9,7260,48.77257646,1.700479654,48.49342729,49.03773686,2.214570606,1.203420973
D_0.9,D,0.9,7320,48.81047118,1.694947452,48.54660322,49.03850854,2.207535761,1.199659595
D_0.9,D,0.9,7380,48.84569303,1.689434142,48.5981134,49.06947222,2.200498607,1.19590554
D_0.9,D,0.9,7440,48.87910138,1.683939314,48.64735579,49.07879406,2.193460866,1.192144514
D_0.9,D,0.9,7500,48.91361433,1.678462849,48.69366662,49.12136735,2.186424445,1.188409031
D_0.9,D,0.9,7560,48.95018714,1.673004623,48.73711654,49.15068678,2.179391255,1.184696992
D_0.9,D,0.9,7620,48.98086199,1.667563895,48.77815352,49.16298975,2.172363089,1.18094699
D_0.9,D,0.9,7680,49.00815068,1.662141586,48.81763034,49.17670637,2.165341448,1.177199392
D_0.9,D,0.9,7740,49.0411499,1.656737788,48.85548236,49.2268793,2.158327654,1.173498026
D_0.9,D,0.9,7800,49.07271295,1.651351083,48.89134095,49.24140303,2.151323074,1.169785732
D_0.9,D,0.9,7860,49.10850972,1.645981838,48.92579484,49.30507993,2.144329009,1.166116999
D_0.9,D,0.9,7920,49.14672405,1.640630181,48.95956177,49.33646286,2.137346459,1.162478493
D_0.9,D,0.9,7980,49.17565588,1.635295988,48.99324182,49.34406673,2.130376229,1.158786007
D_0.9,D,0.9,8040,49.2045412,1.629979437,49.02754634,49.3741855,2.123418828,1.155104007
D_0.9,D,0.9,8100,49.22757588,1.624681552,49.06164058,49.36517822,2.116474759,1.151413813
D_0.9,D,0.9,8160,49.25651652,1.619401797,49.09471062,49.42600011,2.109544779,1.14775705
D_0.9,D,0.9,8220,49.28870465,1.614138856,49.12620297,49.44676575,2.102629788,1.144130513
D_0.9,D,0.9,8280,49.31769715,1.608893827,49.15644011,49.48080259,2.095730732,1.140503271
D_0.9,D,0.9,8340,49.33944048,1.603666509,49.18655665,49.46582889,2.088848226,1.13683451
D_0.9,D,0.9,8400,49.35816708,1.598457246,49.21651697,49.48566772,2.081982703,1.13316256
D_0.9,D,0.9,8460,49.38163554,1.593265804,49.24546331,49.50983607,2.075134687,1.129526633
D_0.9,D,0.9,8520,49.41034931,1.588091276,49.27250508,49.5595926,2.068304994,1.125926713
D_0.9,D,0.9,8580,49.43764717,1.582933564,49.29822517,49.57442381,2.061494434,1.122328355
D_0.9,D,0.9,8640,49.45786071,1.577793887,49.32378079,49.57955539,2.054703513,1.118710903
D_0.9,D,0.9,8700,49.47368102,1.572672081,49.34967493,49.57605286,2.047932424,1.115066843
D_0.9,D,0.9,8760,49.48791936,1.567567823,49.37501464,49.58304166,2.041181422,1.111425096
D_0.9,D,0.9,8820,49.50551823,1.562480343,49.39877035,49.60631178,2.034451043,1.107794722
D_0.9,D,0.9,8880,49.52354607,1.55741017,49.42051913,49.62049393,2.027742022,1.104196852
D_0.9,D,0.9,8940,49.53394749,1.552357983,49.44079752,49.60371431,2.021055041,1.100557323
D_0.9,D,0.9,9000,49.55229045,1.547323109,49.46018367,49.65752869,2.014390564,1.096975716
D_0.9,D,0.9,9060,49.5814453,1.542305799,49.478291,49.70676728,2.007749007,1.093484474
D_0.9,D,0.9,9120,49.59826503,1.537306016,49.49572453,49.68644219,2.001130809,1.08992634
D_0.9,D,0.9,9180,49.61135642,1.532322789,49.51437567,49.70257087,1.994535953,1.086333465
D_0.9,D,0.9,9240,49.62303312,1.527356487,49.53374052,49.69197848,1.98796417,1.082753344
D_0.9,D,0.9,9300,49.6370693,1.522408314,49.55232796,49.72353821,1.981415567,1.079206343
D_0.9,D,0.9,9360,49.65179605,1.51747688,49.56962669,49.7247874,1.974890492,1.075658192
D_0.9,D,0.9,9420,49.66636927,1.512562099,49.58580228,49.75033449,1.968389346,1.072121522
D_0.9,D,0.9,9480,49.68578984,1.507664328,49.6014445,49.77820081,1.961912363,1.068626072
D_0.9,D,0.9,9540,49.70523058,1.502783123,49.61678767,49.80100475,1.955459673,1.06513723
D_0.9,D,0.9,9600,49.71457038,1.497919307,49.63255973,49.77349892,1.949031257,1.061612027
D_0.9,D,0.9,9660,49.72757406,1.493073003,49.64899175,49.81224363,1.942626929,1.05811164
D_0.9,D,0.9,9720,49.74010497,1.488242447,49.66498453,49.7996014,1.936246618,1.054600553
D_0.9,D,0.9,9780,49.74090153,1.483429194,49.68003144,49.77380788,1.929890539,1.051050777
D_0.9,D,0.9,9840,49.74774802,1.478633798,49.69432869,49.79787642,1.923558852,1.047542872
D_0.9,D,0.9,9900,49.75804585,1.473854282,49.70666811,49.80563129,1.917251875,1.044047944
D_0.9,D,0.9,9960,49.77195398,1.469091462,49.71716953,49.84100196,1.910970112,1.040599946
D_0.9,D,0.9,10020,49.79013272,1.464344849,49.7270382,49.86739143,1.904713811,1.037171553
D_0.9,D,0.9,10080,49.79947164,1.459614961,49.73731033,49.85051308,1.898482928,1.033723011
D_0.9,D,0.9,10140,49.81180862,1.454902285,49.74883552,49.88477829,1.89227713,1.030292519
D_0.9,D,0.9,10200,49.8217546,1.450205608,49.76086062,49.86857338,1.88609607,1.026855524
D_0.9,D,0.9,10260,49.82639744,1.44552489,49.772828,49.87032172,1.879939642,1.023383381
D_0.9,D,0.9,10320,49.83039324,1.440861068,49.7845438,49.8596156,1.873807769,1.019938908
D_0.9,D,0.9,10380,49.84114954,1.43621362,49.79512063,49.89986117,1.867700553,1.016522079
D_0.9,D,0.9,10440,49.84827946,1.431581735,49.80435105,49.87743184,1.861618228,1.013100682
D_0.9,D,0.9,10500,49.84380733,1.426966593,49.81302902,49.84927994,1.855560958,1.009621525
D_0.9,D,0.9,10560,49.84482998,1.422368717,49.8214063,49.86323057,1.849528685,1.006198752
D_0.9,D,0.9,10620,49.85890919,1.417787136,49.82800622,49.91444763,1.843521563,1.002845876
D_0.9,D,0.9,10680,49.8767656,1.413221697,49.83296927,49.94184172,1.83753996,0.9995423989
D_0.9,D,0.9,10740,49.88949685,1.408672695,49.83851904,49.94802822,1.831583893,0.9962126377
D_0.9,D,0.9,10800,49.90176731,1.404138659,49.8462823,49.9645945,1.825652825,0.9928720279
D_1.1,D,1.1,0,28,2.55,28,28,2.55,2.55
D_1.1,D,1.1,60,28.01105861,2.538551859,28.00000011,28.05841585,2.55,2.336930287
D_1.1,D,1.1,120,28.04519168,2.527644592,28.00007685,28.1771372,2.55,2.255048341
D_1.1,D,1.1,180,28.09963853,2.51707249,28.00126778,28.31625098,2.55,2.194945628
D_1.1,D,1.1,240,28.16702958,2.506761531,28.00654105,28.45420494,2.55,2.146055141
D_1.1,D,1.1,300,28.25389204,2.496668643,28.01954325,28.64566662,2.55,2.104467683
D_1.1,D,1.1,360,28.36035181,2.486763875,28.04282121,28.8432981,2.55,2.068100779
D_1.1,D,1.1,420,28.48045495,2.477025875,28.07813816,29.05025022,2.55,2.03563676
D_1.1,D,1.1,480,28.61024933,2.467438153,28.12722332,29.24470987,2.55,2.006219283
D_1.1,D,1.1,540,28.75206749,2.457987699,28.19092293,29.46720107,2.55,1.979351878
D_1.1,D,1.1,600,28.90841368,2.44866316,28.26905606,29.69983852,2.55,1.954669464
D_1.1,D,1.1,660,29.08048944,2.43945453,28.36097741,29.96216021,2.55,1.93188005
D_1.1,D,1.1,720,29.26514379,2.430353077,28.4664647,30.21667031,2.55,1.910696383
D_1.1,D,1.1,780,29.45971642,2.421351992,28.58563796,30.48248388,2.549999999,1.890899722
D_1.1,D,1.1,840,29.66243288,2.412445398,28.71861269,30.73873008,2.549999996,1.872321545
D_1.1,D,1.1,900,29.87027301,2.403627986,28.86494367,30.99361994,2.549999987,1.854788466
D_1.1,D,1.1,960,30.08845564,2.394894055,29.02381004,31.27343087,2.54999996,1.838269862
D_1.1,D,1.1,1020,30.31317823,2.386238887,29.19399338,31.53691066,2.549999892,1.822632733
D_1.1,D,1.1,1080,30.54860506,2.377659269,29.37457108,31.84052176,2.549999737,1.807878952
D_1.1,D,1.1,1140,30.79483399,2.36915063,29.56496396,32.13614177,2.549999412,1.793922499
D_1.1,D,1.1,1200,31.0467041,2.3607097,29.76479195,32.43501604,2.549998774,1.780650959
D_1.1,D,1.1,1260,31.30167182,2.352333232,29.97418894,32.7169349,2.549997599,1.767962429
D_1.1,D,1.1,1320,31.5645005,2.344017938,30.1928573,33.03205949,2.549995546,1.755890584
D_1.1,D,1.1,1380,31.8360163,2.335761626,30.41999604,33.34254617,2.549992123,1.744425226
D_1.1,D,1.1,1440,32.1096454,2.327561354,30.65487851,33.64298165,2.549986647,1.733413363
D_1.1,D,1.1,1500,32.38066196,2.31941464,30.89737951,33.91682814,2.549978202,1.722779069
D_1.1,D,1.1,1560,32.65343042,2.311320096,31.14697237,34.21214187,2.549965594,1.712556882
D_1.1,D,1.1,1620,32.92778612,2.303275538,31.40235945,34.49152726,2.549947314,1.702722014
D_1.1,D,1.1,1680,33.20266848,2.29527934,31.66215342,34.78029622,2.549921492,1.693238821
D_1.1,D,1.1,1740,33.48618024,2.287329613,31.92552965,35.09931674,2.549885874,1.68419328
D_1.1,D,1.1,1800,33.7760824,2.27942441,32.19183179,35.41449884,2.549837784,1.675536411
D_1.1,D,1.1,1860,34.06933569,2.271561956,32.46122618,35.73219074,2.549774112,1.6672069
D_1.1,D,1.1,1920,34.3583666,2.263741154,32.73443181,36.00984935,2.549691291,1.659106877
D_1.1,D,1.1,1980,34.64293082,2.255961231,33.01174222,36.29192261,2.549585295,1.651212662
D_1.1,D,1.1,2040,34.92963015,2.248220291,33.29249517,36.58416495,2.54945163,1.643584448
D_1.1,D,1.1,2100,35.21435414,2.240516998,33.57524268,36.85975273,2.549285361,1.636168104
D_1.1,D,1.1,2160,35.49587825,2.232850825,33.85911368,37.13285696,2.549081129,1.628944059
D_1.1,D,1.1,2220,35.78029697,2.225221042,34.14360702,37.42682969,2.54883318,1.6219752
D_1.1,D,1.1,2280,36.06422417,2.217626267,34.42809179,37.70225737,2.548535409,1.615203822
D_1.1,D,1.1,2340,36.34930384,2.210064628,34.7124079,37.99794827,2.548181393,1.608623562
D_1.1,D,1.1,2400,36.6342305,2.202535216,34.99672278,38.27450247,2.547764443,1.602233445
D_1.1,D,1.1,2460,36.91919892,2.195037956,35.28111415,38.56652558,2.547277644,1.596025227
D_1.1,D,1.1,2520,37.20402428,2.187571754,35.56572712,38.84398253,2.546713905,1.589986257
D_1.1,D,1.1,2580,37.48072026,2.180136271,35.85050375,39.09240748,2.546066012,1.58402787
D_1.1,D,1.1,2640,37.75738514,2.172730863,36.13539293,39.37176202,2.545326684,1.578220653
D_1.1,D,1.1,2700,38.03600133,2.165353973,36.41963764,39.64411529,2.544488637,1.572576238
D_1.1,D,1.1,2760,38.30641049,2.158005513,36.70256081,39.88297694,2.543544665,1.566997434
D_1.1,D,1.1,2820,38.56906714,2.150685674,36.9843114,40.11704746,2.542487682,1.561478896
D_1.1,D,1.1,2880,38.83282574,2.143393247,37.26447356,40.37693991,2.541310764,1.556094138
