time_s,0.0_cm,0.1_cm,0.2_cm,0.3_cm,0.4_cm,0.5_cm,0.6_cm,0.7_cm,0.8_cm,0.9_cm,1.0_cm,1.1_cm,1.2_cm,1.3_cm,1.4_cm,1.5_cm,1.6_cm,1.7_cm,1.8_cm,1.9_cm,2.0_cm
1703,33.061337,33.069180,33.092712,33.131935,33.186853,33.257470,33.343792,33.445820,33.563558,33.697002,33.846151,34.011002,34.191554,34.387820,34.599827,34.827642,35.071390,35.331293,35.607716,35.901218,36.212590
1704,33.066634,33.074478,33.098011,33.137234,33.192153,33.262772,33.349094,33.451124,33.568861,33.702305,33.851453,34.016304,34.196859,34.393130,34.605149,34.832987,35.076776,35.336747,35.613275,35.906925,36.218494
1705,33.071932,33.079776,33.103309,33.142534,33.197454,33.268074,33.354397,33.456426,33.574164,33.707608,33.856756,34.021607,34.202164,34.398441,34.610473,34.838336,35.082168,35.342208,35.618842,35.912641,36.224407
1706,33.077230,33.085075,33.108608,33.147834,33.202755,33.273375,33.359699,33.461729,33.579467,33.712910,33.862058,34.026910,34.207470,34.403753,34.615799,34.843688,35.087564,35.347677,35.624417,35.918367,36.230330
1707,33.082529,33.090373,33.113907,33.153134,33.208055,33.278677,33.365002,33.467032,33.584770,33.718213,33.867361,34.032214,34.212776,34.409067,34.621128,34.849043,35.092966,35.353152,35.630001,35.924103,36.236262
1708,33.087827,33.095672,33.119206,33.158433,33.213356,33.283979,33.370304,33.472335,33.590073,33.723516,33.872664,34.037518,34.218084,34.414382,34.626459,34.854403,35.098373,35.358634,35.635594,35.929847,36.242203
1709,33.093125,33.100970,33.124506,33.163733,33.218657,33.289280,33.375606,33.477638,33.595375,33.728819,33.877967,34.042822,34.223392,34.419699,34.631792,34.859766,35.103785,35.364122,35.641194,35.935601,36.248153
1710,33.098424,33.106269,33.129805,33.169033,33.223958,33.294582,33.380909,33.482941,33.600678,33.734121,33.883270,34.048127,34.228701,34.425017,34.637128,34.865132,35.109203,35.369618,35.646803,35.941363,36.254111
1711,33.103723,33.111568,33.135104,33.174333,33.229259,33.299884,33.386211,33.488243,33.605981,33.739424,33.888574,34.053432,34.234011,34.430337,34.642466,34.870503,35.114626,35.375121,35.652420,35.947134,36.260078
1712,33.109022,33.116867,33.140404,33.179634,33.234560,33.305185,33.391513,33.493546,33.611284,33.744727,33.893877,34.058738,34.239322,34.435658,34.647807,34.875877,35.120054,35.380630,35.658045,35.952914,36.266054
1713,33.114321,33.122166,33.145703,33.184934,33.239861,33.310487,33.396816,33.498849,33.616587,33.750031,33.899181,34.064044,34.244634,34.440981,34.653151,34.881255,35.125487,35.386146,35.663677,35.958702,36.272038
1714,33.119620,33.127465,33.151003,33.190234,33.245162,33.315789,33.402118,33.504151,33.621889,33.755334,33.904486,34.069351,34.249947,34.446306,34.658497,34.886638,35.130926,35.391669,35.669318,35.964498,36.278030
1715,33.124919,33.132764,33.156302,33.195534,33.250463,33.321090,33.407420,33.509454,33.627192,33.760637,33.909790,34.074659,34.255261,34.451633,34.663846,34.892024,35.136370,35.397199,35.674966,35.970303,36.284029
1716,33.130218,33.138064,33.161602,33.200835,33.255764,33.326392,33.412722,33.514756,33.632495,33.765941,33.915095,34.079967,34.260576,34.456962,34.669198,34.897414,35.141820,35.402735,35.680622,35.976116,36.290037
1717,33.135517,33.143363,33.166902,33.206135,33.261065,33.331694,33.418025,33.520059,33.637798,33.771244,33.920401,34.085276,34.265893,34.462292,34.674553,34.902809,35.147275,35.408278,35.686286,35.981937,36.296053
1718,33.140817,33.148663,33.172202,33.211436,33.266366,33.336995,33.423327,33.525361,33.643101,33.776548,33.925706,34.090586,34.271211,34.467625,34.679911,34.908207,35.152735,35.413827,35.691957,35.987765,36.302076
1719,33.146116,33.153963,33.177502,33.216736,33.271667,33.342297,33.428629,33.530664,33.648404,33.781852,33.931012,34.095897,34.276530,34.472960,34.685272,34.913610,35.158201,35.419383,35.697635,35.993602,36.308107
1720,33.151416,33.159262,33.182802,33.222037,33.276968,33.347599,33.433931,33.535967,33.653708,33.787156,33.936319,34.101208,34.281850,34.478296,34.690636,34.919017,35.163672,35.424945,35.703321,35.999446,36.314146
1721,33.156715,33.164562,33.188102,33.227337,33.282269,33.352901,33.439233,33.541269,33.659011,33.792461,33.941626,34.106520,34.287172,34.483635,34.696003,34.924428,35.169149,35.430514,35.709014,36.005298,36.320191
1722,33.162015,33.169862,33.193402,33.232638,33.287570,33.358202,33.444535,33.546572,33.664314,33.797766,33.946934,34.111833,34.292495,34.488976,34.701373,34.929843,35.174631,35.436089,35.714714,36.011157,36.326244
1723,33.167315,33.175162,33.198703,33.237938,33.292872,33.363504,33.449838,33.551875,33.669618,33.803071,33.952242,34.117147,34.297820,34.494319,34.706746,34.935263,35.180118,35.441671,35.720421,36.017024,36.332305
1724,33.172615,33.180462,33.204003,33.243239,33.298173,33.368806,33.455140,33.557178,33.674922,33.808376,33.957550,34.122462,34.303146,34.499665,34.712123,34.940687,35.185610,35.447259,35.726135,36.022898,36.338372
1725,33.177915,33.185762,33.209303,33.248540,33.303474,33.374107,33.460442,33.562481,33.680225,33.813682,33.962860,34.127778,34.308474,34.505013,34.717502,34.946115,35.191108,35.452853,35.731856,36.028779,36.344446
1726,33.183215,33.191062,33.214604,33.253841,33.308775,33.379409,33.465744,33.567784,33.685530,33.818988,33.968169,34.133095,34.313804,34.510363,34.722885,34.951547,35.196612,35.458454,35.737585,36.034667,36.350527
1727,33.188515,33.196362,33.219904,33.259142,33.314077,33.384711,33.471047,33.573087,33.690834,33.824294,33.973480,34.138413,34.319135,34.515716,34.728272,34.956984,35.202120,35.464061,35.743320,36.040562,36.356615
1728,33.193815,33.201662,33.225204,33.264442,33.319378,33.390013,33.476349,33.578390,33.696138,33.829601,33.978791,34.143732,34.324468,34.521071,34.733661,34.962425,35.207634,35.469674,35.749061,36.046465,36.362710
1729,33.199115,33.206963,33.230505,33.269743,33.324679,33.395315,33.481652,33.583693,33.701443,33.834908,33.984103,34.149053,34.329802,34.526428,34.739054,34.967870,35.213154,35.475293,35.754810,36.052374,36.368811
1730,33.204416,33.212263,33.235806,33.275044,33.329981,33.400616,33.486954,33.588996,33.706748,33.840216,33.989416,34.154374,34.335138,34.531788,34.744451,34.973320,35.218678,35.480918,35.760565,36.058290,36.374919
1731,33.209716,33.217563,33.241106,33.280345,33.335282,33.405918,33.492257,33.594300,33.712053,33.845524,33.994729,34.159697,34.340476,34.537151,34.749851,34.978774,35.224208,35.486550,35.766327,36.064213,36.381034
1732,33.215016,33.222864,33.246407,33.285646,33.340583,33.411220,33.497559,33.599604,33.717358,33.850833,34.000043,34.165020,34.345816,34.542516,34.755254,34.984233,35.229743,35.492187,35.772095,36.070143,36.387155
1733,33.220317,33.228164,33.251708,33.290947,33.345885,33.416522,33.502862,33.604908,33.722664,33.856142,34.005358,34.170346,34.351158,34.547883,34.760660,34.989695,35.235284,35.497830,35.777870,36.076079,36.393282
1734,33.225617,33.233465,33.257008,33.296248,33.351186,33.421824,33.508165,33.610212,33.727970,33.861451,34.010674,34.175672,34.356501,34.553254,34.766071,34.995163,35.240829,35.503480,35.783651,36.082022,36.399416
1735,33.230918,33.238766,33.262309,33.301549,33.356488,33.427127,33.513468,33.615516,33.733276,33.866762,34.015991,34.181000,34.361847,34.558627,34.771484,35.000634,35.246380,35.509135,35.789439,36.087971,36.405556
1736,33.236218,33.244066,33.267610,33.306851,33.361790,33.432429,33.518771,33.620820,33.738583,33.872072,34.021309,34.186329,34.367194,34.564002,34.776901,35.006110,35.251936,35.514796,35.795233,36.093927,36.411702
1737,33.241519,33.249367,33.272911,33.312152,33.367091,33.437731,33.524074,33.626125,33.743890,33.877384,34.026627,34.191659,34.372544,34.569381,34.782322,35.011590,35.257497,35.520463,35.801033,36.099889,36.417854
1738,33.246820,33.254668,33.278212,33.317453,33.372393,33.443033,33.529377,33.631429,33.749198,33.882695,34.031947,34.196991,34.377895,34.574762,34.787746,35.017075,35.263064,35.526136,35.806839,36.105857,36.424012
1739,33.252120,33.259968,33.283513,33.322754,33.377695,33.448336,33.534681,33.636735,33.754505,33.888008,34.037267,34.202325,34.383249,34.580145,34.793174,35.022564,35.268635,35.531814,35.812652,36.111832,36.430177
1740,33.257421,33.265269,33.288814,33.328056,33.382996,33.453638,33.539984,33.642040,33.759814,33.893321,34.042589,34.207660,34.388604,34.585532,34.798605,35.028058,35.274212,35.537499,35.818471,36.117813,36.436347
1741,33.262722,33.270570,33.294115,33.333357,33.388298,33.458941,33.545288,33.647345,33.765122,33.898635,34.047911,34.212996,34.393962,34.590922,34.804040,35.033556,35.279794,35.543189,35.824295,36.123797,36.442451
1742,33.268023,33.275871,33.299416,33.338659,33.393600,33.464244,33.550592,33.652651,33.770432,33.903950,34.053235,34.218334,34.399322,34.596314,34.809479,35.039058,35.285381,35.548884,35.830125,36.129776,36.448506
1743,33.273324,33.281172,33.304717,33.343960,33.398902,33.469546,33.555896,33.657957,33.775741,33.909265,34.058560,34.223673,34.404684,34.601709,34.814921,35.044564,35.290973,35.554586,35.835958,36.135743,36.454529
1744,33.278624,33.286473,33.310018,33.349262,33.404204,33.474849,33.561200,33.663264,33.781051,33.914581,34.063885,34.229014,34.410048,34.607107,34.820367,35.050075,35.296570,35.560292,35.841793,36.141698,36.460529
1745,33.283925,33.291774,33.315319,33.354563,33.409507,33.480152,33.566505,33.668571,33.786362,33.919898,34.069212,34.234357,34.415415,34.612508,34.825816,35.055591,35.302172,35.566002,35.847627,36.147641,36.466510
1746,33.289226,33.297075,33.320621,33.359865,33.414809,33.485455,33.571809,33.673878,33.791673,33.925216,34.074541,34.239702,34.420783,34.617912,34.831269,35.061110,35.307778,35.571716,35.853460,36.153573,36.472475
1747,33.294528,33.302376,33.325922,33.365167,33.420111,33.490759,33.577114,33.679185,33.796985,33.930534,34.079870,34.245048,34.426154,34.623318,34.836726,35.066634,35.313389,35.577433,35.859290,36.159495,36.478425
1748,33.299829,33.307677,33.331224,33.370468,33.425414,33.496062,33.582419,33.684493,33.802297,33.935854,34.085201,34.250395,34.431527,34.628728,34.842186,35.072162,35.319005,35.583152,35.865118,36.165406,36.484362
1749,33.305130,33.312979,33.336525,33.375770,33.430716,33.501366,33.587725,33.689801,33.807610,33.941174,34.090532,34.255745,34.436903,34.634140,34.847650,35.077695,35.324624,35.588873,35.870942,36.171308,36.490287
1750,33.310431,33.318280,33.341826,33.381072,33.436019,33.506670,33.593030,33.695110,33.812923,33.946495,34.095865,34.261096,34.442280,34.639556,34.853117,35.083231,35.330246,35.594595,35.876763,36.177202,36.496202
1751,33.315732,33.323581,33.347128,33.386374,33.441321,33.511973,33.598336,33.700419,33.818237,33.951817,34.101200,34.266449,34.447661,34.644975,34.858588,35.088771,35.335872,35.600318,35.882580,36.183087,36.502107
1752,33.321034,33.328883,33.352430,33.391676,33.446624,33.517278,33.603642,33.705728,33.823552,33.957140,34.106536,34.271804,34.453043,34.650396,34.864063,35.094315,35.341500,35.606041,35.888394,36.188965,36.508002
1753,33.326335,33.334184,33.357731,33.396978,33.451927,33.522582,33.608949,33.711038,33.828867,33.962464,34.111873,34.277160,34.458428,34.655821,34.869541,35.099862,35.347131,35.611765,35.894204,36.194835,36.513890
1754,33.331636,33.339485,33.363033,33.402281,33.457230,33.527886,33.614255,33.716348,33.834183,33.967789,34.117211,34.282519,34.463815,34.661248,34.875022,35.105412,35.352765,35.617488,35.900010,36.200698,36.519769
1755,33.336938,33.344787,33.368335,33.407583,33.462534,33.533191,33.619562,33.721659,33.839500,33.973115,34.122551,34.287879,34.469205,34.666678,34.880507,35.110966,35.358400,35.623211,35.905812,36.206555,36.525641
1756,33.342239,33.350089,33.373637,33.412886,33.467837,33.538496,33.624870,33.726970,33.844817,33.978442,34.127892,34.293241,34.474597,34.672112,34.885995,35.116522,35.364038,35.628934,35.911611,36.212406,36.531506
1757,33.347541,33.355390,33.378939,33.418188,33.473141,33.543801,33.630177,33.732282,33.850135,33.983770,34.133235,34.298605,34.479991,34.677548,34.891486,35.122082,35.369676,35.634655,35.917406,36.218250,36.537365
1758,33.352843,33.360692,33.384241,33.423491,33.478444,33.549106,33.635485,33.737594,33.855454,33.989099,34.138579,34.303971,34.485388,34.682987,34.896980,35.127644,35.375317,35.640376,35.923198,36.224089,36.543217
1759,33.358144,33.365994,33.389543,33.428794,33.483748,33.554412,33.640794,33.742907,33.860774,33.994429,34.143924,34.309339,34.490788,34.688429,34.902477,35.133209,35.380958,35.646096,35.928986,36.229923,36.549064
1760,33.363446,33.371296,33.394845,33.434097,33.489052,33.559718,33.646103,33.748220,33.866094,33.999760,34.149271,34.314709,34.496189,34.693873,34.907977,35.138776,35.386601,35.651815,35.934771,36.235751,36.554904
1761,33.368748,33.376598,33.400148,33.439400,33.494356,33.565024,33.651412,33.753534,33.871415,34.005092,34.154620,34.320081,34.501593,34.699320,34.913479,35.144345,35.392244,35.657533,35.940553,36.241575,36.560740
1762,33.374050,33.381900,33.405450,33.444703,33.499661,33.570331,33.656721,33.758849,33.876738,34.010425,34.159970,34.325455,34.507000,34.704770,34.918984,35.149916,35.397889,35.663250,35.946332,36.247393,36.566570
1763,33.379352,33.387202,33.410753,33.450006,33.504966,33.575637,33.662031,33.764164,33.882060,34.015760,34.165321,34.330830,34.512409,34.710223,34.924492,35.155489,35.403533,35.668966,35.952107,36.253208,36.572396
1764,33.384654,33.392504,33.416056,33.455310,33.510270,33.580944,33.667342,33.769480,33.887384,34.021096,34.170675,34.336208,34.517820,34.715678,34.930002,35.161064,35.409179,35.674680,35.957879,36.259017,36.578217
1765,33.389956,33.397807,33.421358,33.460613,33.515575,33.586252,33.672653,33.774796,33.892709,34.026433,34.176029,34.341588,34.523233,34.721136,34.935515,35.166641,35.414825,35.680393,35.963649,36.264823,36.584033
1766,33.395259,33.403109,33.426661,33.465917,33.520881,33.591559,33.677964,33.780113,33.898034,34.031771,34.181386,34.346969,34.528649,34.726596,34.941029,35.172219,35.420471,35.686105,35.969415,36.270624,36.589845
1767,33.400561,33.408412,33.431964,33.471221,33.526186,33.596867,33.683276,33.785431,33.903361,34.037110,34.186743,34.352353,34.534067,34.732058,34.946546,35.177799,35.426118,35.691816,35.975179,36.276422,36.595654
1768,33.405864,33.413714,33.437267,33.476525,33.531492,33.602175,33.688588,33.790749,33.908688,34.042451,34.192103,34.357738,34.539487,34.737523,34.952065,35.183380,35.431765,35.697525,35.980939,36.282216,36.601458
1769,33.411166,33.419017,33.442571,33.481829,33.536798,33.607484,33.693901,33.796068,33.914017,34.047793,34.197464,34.363126,34.544910,34.742990,34.957587,35.188963,35.437412,35.703233,35.986697,36.288006,36.607258
1770,33.416469,33.424320,33.447874,33.487134,33.542104,33.612793,33.699214,33.801388,33.919346,34.053136,34.202826,34.368515,34.550334,34.748459,34.963110,35.194546,35.443059,35.708940,35.992453,36.293793,36.613055
1771,33.421772,33.429623,33.453178,33.492439,33.547411,33.618102,33.704528,33.806708,33.924676,34.058480,34.208191,34.373906,34.555761,34.753931,34.968634,35.200131,35.448706,35.714645,35.998206,36.299576,36.618848
1772,33.427075,33.434926,33.458482,33.497744,33.552717,33.623412,33.709842,33.812029,33.930007,34.063826,34.213557,34.379299,34.561190,34.759404,34.974161,35.205717,35.454353,35.720349,36.003956,36.305356,36.624638
1773,33.432378,33.440230,33.463785,33.503049,33.558024,33.628722,33.715157,33.817351,33.935340,34.069173,34.218924,34.384694,34.566621,34.764880,34.979689,35.211304,35.460000,35.726052,36.009704,36.311133,36.630424
1774,33.437681,33.445533,33.469090,33.508354,33.563332,33.634033,33.720472,33.822674,33.940673,34.074521,34.224293,34.390091,34.572054,34.770357,34.985219,35.216892,35.465647,35.731754,36.015450,36.316907,36.636207
1775,33.442984,33.450837,33.474394,33.513660,33.568640,33.639344,33.725788,33.827997,33.946007,34.079871,34.229664,34.395490,34.577489,34.775837,34.990751,35.222480,35.471293,35.737454,36.021193,36.322678,36.641988
1776,33.448288,33.456140,33.479698,33.518965,33.573948,33.644655,33.731105,33.833322,33.951342,34.085222,34.235036,34.400891,34.582926,34.781318,34.996284,35.228070,35.476940,35.743153,36.026934,36.328446,36.647765
1777,33.453592,33.461444,33.485003,33.524271,33.579256,33.649967,33.736422,33.838647,33.956679,34.090574,34.240410,34.406293,34.588365,34.786802,35.001818,35.233660,35.482586,35.748851,36.032673,36.334211,36.653539
1778,33.458896,33.466748,33.490308,33.529578,33.584564,33.655279,33.741740,33.843972,33.962016,34.095927,34.245785,34.411698,34.593805,34.792287,35.007354,35.239251,35.488232,35.754547,36.038409,36.339973,36.659311
1779,33.464200,33.472053,33.495613,33.534884,33.589873,33.660592,33.747058,33.849299,33.967355,34.101282,34.251162,34.417104,34.599248,34.797773,35.012892,35.244842,35.493878,35.760242,36.044144,36.345733,36.665080
1780,33.469504,33.477357,33.500918,33.540191,33.595183,33.665905,33.752377,33.854627,33.972694,34.106638,34.256541,34.422512,34.604693,34.803262,35.018430,35.250435,35.499524,35.765936,36.049876,36.351490,36.670846
1781,33.474808,33.482662,33.506224,33.545498,33.600493,33.671219,33.757697,33.859955,33.978035,34.111996,34.261921,34.427921,34.610139,34.808752,35.023970,35.256027,35.505169,35.771629,36.055607,36.357245,36.676610
1782,33.480113,33.487967,33.511529,33.550806,33.605803,33.676533,33.763018,33.865284,33.983377,34.117355,34.267303,34.433333,34.615587,34.814243,35.029511,35.261620,35.510814,35.777320,36.061335,36.362997,36.682371
1783,33.485417,33.493272,33.516835,33.556113,33.611113,33.681848,33.768339,33.870614,33.988719,34.122715,34.272686,34.438746,34.621037,34.819737,35.035053,35.267214,35.516458,35.783010,36.067062,36.368747,36.688130
1784,33.490722,33.498577,33.522142,33.561421,33.616424,33.687164,33.773660,33.875945,33.994063,34.128077,34.278071,34.444160,34.626488,34.825231,35.040596,35.272808,35.522102,35.788699,36.072786,36.374495,36.693886
