time_s,radius_cm,oven_temperature_C,oven_temperature_K,oven_moisture_kg_kg,surface_temperature_C,surface_temperature_K,surface_moisture_kg_kg,surface_dry_bulk_density_kg_m3,water_mass_flux_kg_m2_s,latent_heat_J_kg,latent_heat_flux_W_m2,convective_heat_flux_W_m2,conductive_heat_flux_W_m2,surface_energy_residual_W_m2
150960,1.2,49.99591667,323.1459167,0.04999041667,49.68342227,322.8334223,0.05560298831,724.7083207,3.253981897e-06,2383547.123,7.756019191,7.812359891,0.0563405853,1.148684445e-07
151020,1.2,49.99591667,323.1459167,0.04999041667,49.68376343,322.8337634,0.05559685898,724.7120061,3.250444844e-06,2383546.318,7.747585841,7.803830927,0.05624500454,8.165500809e-08
151080,1.2,49.99591667,323.1459167,0.04999041667,49.68410402,322.834104,0.0555907398,724.7156855,3.246913618e-06,2383545.515,7.739166389,7.795316053,0.05614967943,-1.577348829e-08
151140,1.2,49.99591667,323.1459167,0.04999041667,49.68444406,322.8344441,0.05558463077,724.7193588,3.243388205e-06,2383544.712,7.730760804,7.78681526,0.05605448333,-2.828473367e-08
151200,1.2,49.99591667,323.1459167,0.04999041667,49.68478353,322.8347835,0.05557853184,724.7230261,3.239868592e-06,2383543.911,7.722369054,7.778328503,0.05595941624,3.265900528e-08
151260,1.2,49.99591667,323.1459167,0.04999041667,49.68512244,322.8351224,0.05557244302,724.7266873,3.236354773e-06,2383543.111,7.713991123,7.769855784,0.05586460477,5.648617307e-08
151320,1.2,49.99591667,323.1459167,0.04999041667,49.68546078,322.8354608,0.05556636426,724.7303426,3.232846725e-06,2383542.313,7.70562696,7.761397059,0.05577004892,4.995364389e-08
151380,1.2,49.99591667,323.1459167,0.04999041667,49.68579858,322.8357986,0.05556029555,724.7339918,3.229344443e-06,2383541.515,7.697276548,7.752952273,0.05567562204,1.034825736e-07
151440,1.2,49.99591667,323.1459167,0.04999041667,49.68613581,322.8361358,0.05555423686,724.7376351,3.225847913e-06,2383540.719,7.688939856,7.744521419,0.05558157738,-1.434283359e-08
151500,1.2,49.99591667,323.1459167,0.04999041667,49.68647249,322.8364725,0.05554818819,724.7412724,3.222357124e-06,2383539.925,7.680616857,7.736104474,0.05548766168,-4.380173824e-08
151560,1.2,49.99591667,323.1459167,0.04999041667,49.68680861,322.8368086,0.0555421495,724.7449037,3.21887206e-06,2383539.132,7.672307514,7.727701378,0.05539387491,-1.092934365e-08
151620,1.2,49.99591667,323.1459167,0.04999041667,49.68714418,322.8371442,0.05553612077,724.748529,3.215392712e-06,2383538.34,7.664011806,7.719312135,0.0553003437,-1.478607459e-08
151680,1.2,49.99591667,323.1459167,0.04999041667,49.6874792,322.8374792,0.05553010198,724.7521485,3.211919065e-06,2383537.549,7.655729697,7.710936693,0.05520706805,-7.272127522e-08
151740,1.2,49.99591667,323.1459167,0.04999041667,49.68781367,322.8378137,0.05552409311,724.755762,3.20845111e-06,2383536.76,7.647461163,7.702575018,0.0551139213,-6.580700784e-08
151800,1.2,49.99591667,323.1459167,0.04999041667,49.68814758,322.8381476,0.05551809414,724.7593696,3.204988833e-06,2383535.972,7.639206173,7.694227115,0.05502090346,3.821820016e-08
151860,1.2,49.99591667,323.1459167,0.04999041667,49.68848095,322.838481,0.05551210505,724.7629713,3.201532223e-06,2383535.185,7.630964699,7.685892906,0.05492814113,6.613431314e-08
151920,1.2,49.99591667,323.1459167,0.04999041667,49.68881377,322.8388138,0.05550612581,724.7665671,3.198081267e-06,2383534.4,7.622736711,7.67757241,0.05483576093,-6.239460593e-08
151980,1.2,49.99591667,323.1459167,0.04999041667,49.68914604,322.839146,0.05550015641,724.770157,3.194635952e-06,2383533.615,7.614522181,7.669265564,0.05474338299,4.450839697e-11
152040,1.2,49.99591667,323.1459167,0.04999041667,49.68947777,322.8394778,0.05549419682,724.7737411,3.191196268e-06,2383532.832,7.60632108,7.660972353,0.05465126052,1.234566849e-08
152100,1.2,49.99591667,323.1459167,0.04999041667,49.68980896,322.839809,0.05548824703,724.7773193,3.187762202e-06,2383532.051,7.598133379,7.652692748,0.05455939353,-2.494476004e-08
152160,1.2,49.99591667,323.1459167,0.04999041667,49.6901396,322.8401396,0.05548230701,724.7808917,3.184333742e-06,2383531.271,7.58995905,7.644426711,0.05446778201,-1.210242164e-07
152220,1.2,49.99591667,323.1459167,0.04999041667,49.6904697,322.8404697,0.05547637673,724.7844582,3.180910876e-06,2383530.492,7.581798064,7.636174218,0.0543761727,-1.926398596e-08
152280,1.2,49.99591667,323.1459167,0.04999041667,49.69079926,322.8407993,0.05547045619,724.788019,3.177493593e-06,2383529.714,7.573650394,7.627935252,0.05428494545,-8.677055252e-08
152340,1.2,49.99591667,323.1459167,0.04999041667,49.69112828,322.8411283,0.05546454536,724.791574,3.17408188e-06,2383528.937,7.565516009,7.619709758,0.05419372039,2.838772239e-08
152400,1.2,49.99591667,323.1459167,0.04999041667,49.69145676,322.8414568,0.05545864421,724.7951231,3.170675725e-06,2383528.162,7.557394883,7.611497733,0.05410287738,-2.783926778e-08
152460,1.2,49.99591667,323.1459167,0.04999041667,49.6917847,322.8417847,0.05545275273,724.7986665,3.167275117e-06,2383527.388,7.549286987,7.603299137,0.05401216316,-1.358852408e-08
152520,1.2,49.99591667,323.1459167,0.04999041667,49.69211211,322.8421121,0.0554468709,724.8022041,3.163880044e-06,2383526.615,7.541192293,7.595113934,0.05392170434,-6.346028059e-08
152580,1.2,49.99591667,323.1459167,0.04999041667,49.69243898,322.842439,0.05544099869,724.805736,3.160490494e-06,2383525.844,7.533110773,7.586942088,0.05383137431,-5.92870375e-08
152640,1.2,49.99591667,323.1459167,0.04999041667,49.69276532,322.8427653,0.05543513609,724.8092622,3.157106456e-06,2383525.074,7.525042398,7.578783602,0.05374129965,-9.58422115e-08
152700,1.2,49.99591667,323.1459167,0.04999041667,49.69309113,322.8430911,0.05542928308,724.8127826,3.153727917e-06,2383524.305,7.516987142,7.570638422,0.05365135375,-7.318257911e-08
152760,1.2,49.99591667,323.1459167,0.04999041667,49.69341641,322.8434164,0.05542343962,724.8162973,3.150354867e-06,2383523.537,7.508944976,7.56250653,0.0535615366,1.735189059e-08
152820,1.2,49.99591667,323.1459167,0.04999041667,49.69374115,322.8437412,0.05541760572,724.8198063,3.146987293e-06,2383522.771,7.500915872,7.554387907,0.0534719748,6.033630218e-08
152880,1.2,49.99591667,323.1459167,0.04999041667,49.69406537,322.8440654,0.05541178133,724.8233096,3.143625184e-06,2383522.006,7.492899803,7.54628251,0.05338266835,3.834192785e-08
152940,1.2,49.99591667,323.1459167,0.04999041667,49.69438905,322.8443891,0.05540596645,724.8268072,3.140268528e-06,2383521.242,7.484896741,7.538190305,0.05329361722,-5.297452255e-08
153000,1.2,49.99591667,323.1459167,0.04999041667,49.69471222,322.8447122,0.05540016105,724.8302992,3.136917315e-06,2383520.479,7.476906661,7.530111279,0.0532046948,-7.646176581e-08
153060,1.2,49.99591667,323.1459167,0.04999041667,49.69503485,322.8450348,0.05539436512,724.8337855,3.13357153e-06,2383519.718,7.468929529,7.522045418,0.05311590109,-1.202653532e-08
153120,1.2,49.99591667,323.1459167,0.04999041667,49.69535696,322.845357,0.05538857862,724.8372662,3.130231165e-06,2383518.958,7.460965322,7.513992656,0.05302736268,-2.859108239e-08
153180,1.2,49.99591667,323.1459167,0.04999041667,49.69567855,322.8456785,0.05538280155,724.8407412,3.126896207e-06,2383518.199,7.453014014,7.505952991,0.05293895296,2.442779667e-08
153240,1.2,49.99591667,323.1459167,0.04999041667,49.69599961,322.8459996,0.05537703388,724.8442106,3.123566644e-06,2383517.441,7.445075575,7.497926375,0.05285079852,1.773846847e-09
153300,1.2,49.99591667,323.1459167,0.04999041667,49.69632015,322.8463202,0.0553712756,724.8476745,3.120242467e-06,2383516.684,7.437149979,7.489912798,0.05276277275,4.586945757e-08
153360,1.2,49.99591667,323.1459167,0.04999041667,49.69664018,322.8466402,0.05536552668,724.8511327,3.116923662e-06,2383515.929,7.429237199,7.481912229,0.05267500224,2.742719474e-08
153420,1.2,49.99591667,323.1459167,0.04999041667,49.69695968,322.8469597,0.05535978709,724.8545853,3.11361022e-06,2383515.175,7.421337208,7.473924645,0.05258736038,7.711400407e-08
153480,1.2,49.99591667,323.1459167,0.04999041667,49.69727867,322.8472787,0.05535405684,724.8580324,3.110302127e-06,2383514.422,7.413449978,7.465950001,0.05250010036,-7.729923013e-08
153540,1.2,49.99591667,323.1459167,0.04999041667,49.69759713,322.8475971,0.05534833588,724.8614739,3.106999374e-06,2383513.671,7.405575483,7.457988309,0.05241271578,1.096684201e-07
153600,1.2,49.99591667,323.1459167,0.04999041667,49.69791509,322.8479151,0.05534262421,724.8649099,3.103701949e-06,2383512.92,7.397713696,7.45003949,0.05232583961,-4.592515079e-08
153660,1.2,49.99591667,323.1459167,0.04999041667,49.69823253,322.8482325,0.0553369218,724.8683403,3.10040984e-06,2383512.171,7.38986459,7.442103532,0.05223896547,-2.376585417e-08
153720,1.2,49.99591667,323.1459167,0.04999041667,49.69854945,322.8485494,0.05533122863,724.8717652,3.097123037e-06,2383511.423,7.382028138,7.434180435,0.05215234653,-5.007821624e-08
153780,1.2,49.99591667,323.1459167,0.04999041667,49.69886586,322.8488659,0.05532554469,724.8751846,3.093841528e-06,2383510.677,7.374204314,7.426270161,0.05206585619,-9.333533058e-09
153840,1.2,49.99591667,323.1459167,0.04999041667,49.69918176,322.8491818,0.05531986995,724.8785985,3.090565303e-06,2383509.931,7.366393092,7.418372665,0.05197949444,7.864045859e-08
153900,1.2,49.99591667,323.1459167,0.04999041667,49.69949715,322.8494971,0.0553142044,724.8820069,3.087294349e-06,2383509.187,7.358594444,7.41048792,0.05189351445,-3.847969943e-08
153960,1.2,49.99591667,323.1459167,0.04999041667,49.69981203,322.849812,0.05530854801,724.8854098,3.084028657e-06,2383508.444,7.350808344,7.402615915,0.05180753645,3.488142397e-08
154020,1.2,49.99591667,323.1459167,0.04999041667,49.7001264,322.8501264,0.05530290077,724.8888073,3.080768214e-06,2383507.702,7.343034765,7.394756618,0.05172181361,3.895034784e-08
154080,1.2,49.99591667,323.1459167,0.04999041667,49.70044027,322.8504403,0.05529726266,724.8921993,3.07751301e-06,2383506.961,7.335273683,7.38691,0.05163634591,-2.88472517e-08
154140,1.2,49.99591667,323.1459167,0.04999041667,49.70075362,322.8507536,0.05529163365,724.8955859,3.074263035e-06,2383506.221,7.327525069,7.379076046,0.05155100676,-3.055556519e-08
154200,1.2,49.99591667,323.1459167,0.04999041667,49.70106648,322.8510665,0.05528601374,724.898967,3.071018276e-06,2383505.483,7.319788899,7.3712547,0.05146579615,5.231593825e-09
154260,1.2,49.99591667,323.1459167,0.04999041667,49.70137883,322.8513788,0.05528040289,724.9023427,3.067778723e-06,2383504.746,7.312065146,7.363445982,0.05138084066,-3.829596196e-09
154320,1.2,49.99591667,323.1459167,0.04999041667,49.70169067,322.8516907,0.05527480109,724.905713,3.064544365e-06,2383504.01,7.304353783,7.35564982,0.05129601369,2.261645538e-08
154380,1.2,49.99591667,323.1459167,0.04999041667,49.70200202,322.852002,0.05526920832,724.9090779,3.061315192e-06,2383503.275,7.296654786,7.347866215,0.05121144182,-1.278749284e-08
154440,1.2,49.99591667,323.1459167,0.04999041667,49.70231286,322.8523129,0.05526362456,724.9124374,3.058091192e-06,2383502.542,7.288968129,7.340095128,0.05112712504,-1.261290077e-07
154500,1.2,49.99591667,323.1459167,0.04999041667,49.70262321,322.8526232,0.0552580498,724.9157916,3.054872354e-06,2383501.809,7.281293783,7.332336525,0.0510426836,5.914716361e-08
154560,1.2,49.99591667,323.1459167,0.04999041667,49.70293305,322.8529331,0.05525248401,724.9191404,3.051658668e-06,2383501.078,7.273631724,7.324590394,0.05095862382,4.546902943e-08
154620,1.2,49.99591667,323.1459167,0.04999041667,49.7032424,322.8532424,0.05524692717,724.9224838,3.048450123e-06,2383500.348,7.265981928,7.316856728,0.05087481909,-1.915538839e-08
154680,1.2,49.99591667,323.1459167,0.04999041667,49.70355125,322.8535512,0.05524137928,724.9258219,3.045246708e-06,2383499.619,7.258344368,7.309135444,0.05079101627,5.942310555e-08
154740,1.2,49.99591667,323.1459167,0.04999041667,49.7038596,322.8538596,0.05523584029,724.9291546,3.042048413e-06,2383498.891,7.250719019,7.301426572,0.05070746848,8.440066246e-08
154800,1.2,49.99591667,323.1459167,0.04999041667,49.70416746,322.8541675,0.05523031021,724.9324821,3.038855226e-06,2383498.165,7.243105854,7.293730058,0.05062417574,2.790691589e-08
154860,1.2,49.99591667,323.1459167,0.04999041667,49.70447483,322.8544748,0.05522478901,724.9358042,3.035667137e-06,2383497.439,7.235504849,7.286045891,0.05054101144,3.055534581e-08
154920,1.2,49.99591667,323.1459167,0.04999041667,49.70478171,322.8547817,0.05521927666,724.939121,3.032484136e-06,2383496.715,7.227915978,7.278374021,0.05045797559,6.706743783e-08
154980,1.2,49.99591667,323.1459167,0.04999041667,49.70508809,322.8550881,0.05521377316,724.9424326,3.029306212e-06,2383495.992,7.220339216,7.270714439,0.05037532132,-9.828529812e-08
155040,1.2,49.99591667,323.1459167,0.04999041667,49.70539398,322.855394,0.05520827849,724.9457388,3.026133354e-06,2383495.27,7.212774537,7.263067116,0.05029266891,-9.056321648e-08
155100,1.2,49.99591667,323.1459167,0.04999041667,49.70569938,322.8556994,0.05520279262,724.9490398,3.022965552e-06,2383494.549,7.205221917,7.255432051,0.05021027149,-1.374326937e-07
155160,1.2,49.99591667,323.1459167,0.04999041667,49.7060043,322.8560043,0.05519731553,724.9523356,3.019802795e-06,2383493.83,7.19768133,7.247809175,0.05012787591,-3.088974321e-08
155220,1.2,49.99591667,323.1459167,0.04999041667,49.70630873,322.8563087,0.05519184722,724.9556261,3.016645073e-06,2383493.111,7.190152751,7.240198494,0.0500457353,7.967080329e-09
155280,1.2,49.99591667,323.1459167,0.04999041667,49.70661267,322.8566127,0.05518638765,724.9589114,3.013492375e-06,2383492.394,7.182636155,7.23259997,0.04996384966,-3.48565159e-08
155340,1.2,49.99591667,323.1459167,0.04999041667,49.70691612,322.8569161,0.05518093682,724.9621914,3.010344691e-06,2383491.678,7.175131518,7.225013575,0.04988209241,-3.508211233e-08
155400,1.2,49.99591667,323.1459167,0.04999041667,49.70721909,322.8572191,0.0551754947,724.9654663,3.007202009e-06,2383490.963,7.167638813,7.217439296,0.04980046354,1.930353033e-08
155460,1.2,49.99591667,323.1459167,0.04999041667,49.70752158,322.8575216,0.05517006127,724.9687359,3.004064321e-06,2383490.249,7.160158017,7.209877108,0.0497190896,1.111695624e-09
155520,1.2,49.99591667,323.1459167,0.04999041667,49.70782359,322.8578236,0.05516463652,724.9720004,3.000931616e-06,2383489.536,7.152689105,7.202326955,0.04963784404,5.587706298e-09
155580,1.2,49.99591667,323.1459167,0.04999041667,49.70812511,322.8581251,0.05515922043,724.9752597,2.997803882e-06,2383488.825,7.145232052,7.194788848,0.04955672683,6.919507456e-08
155640,1.2,49.99591667,323.1459167,0.04999041667,49.70842616,322.8584262,0.05515381298,724.9785138,2.994681111e-06,2383488.114,7.137786834,7.187262737,0.04947586454,3.921488823e-08
155700,1.2,49.99591667,323.1459167,0.04999041667,49.70872672,322.8587267,0.05514841416,724.9817628,2.991563291e-06,2383487.405,7.130353425,7.179748614,0.04939513059,5.79987125e-08
155760,1.2,49.99591667,323.1459167,0.04999041667,49.70902681,322.8590268,0.05514302394,724.9850066,2.988450412e-06,2383486.697,7.122931802,7.172246459,0.04931465153,5.559074978e-09
155820,1.2,49.99591667,323.1459167,0.04999041667,49.70932642,322.8593264,0.0551376423,724.9882453,2.985342465e-06,2383485.99,7.115521939,7.164756238,0.04923430081,-1.92752303e-09
155880,1.2,49.99591667,323.1459167,0.04999041667,49.70962555,322.8596256,0.05513226924,724.9914788,2.982239438e-06,2383485.284,7.108123813,7.157277908,0.04915420496,-1.095472824e-07
155940,1.2,49.99591667,323.1459167,0.04999041667,49.70992421,322.8599242,0.05512690472,724.9947073,2.979141322e-06,2383484.579,7.100737399,7.149811479,0.04907398431,9.583360772e-08
156000,1.2,49.99591667,323.1459167,0.04999041667,49.71022239,322.8602224,0.05512154874,724.9979306,2.976048106e-06,2383483.875,7.093362673,7.142356889,0.04899414508,7.096664945e-08
156060,1.2,49.99591667,323.1459167,0.04999041667,49.7105201,322.8605201,0.05511620127,725.0011489,2.972959781e-06,2383483.173,7.085999611,7.134914138,0.04891456071,-3.397590209e-08
156120,1.2,49.99591667,323.1459167,0.04999041667,49.71081734,322.8608173,0.0551108623,725.004362,2.969876336e-06,2383482.471,7.078648189,7.127483188,0.04883497807,2.086456607e-08
156180,1.2,49.99591667,323.1459167,0.04999041667,49.71111411,322.8611141,0.05510553181,725.0075701,2.966797761e-06,2383481.771,7.071308382,7.120064035,0.04875577682,-1.233926072e-07
156240,1.2,49.99591667,323.1459167,0.04999041667,49.7114104,322.8614104,0.05510020978,725.0107732,2.963724047e-06,2383481.071,7.063980167,7.112656642,0.04867645075,2.512282293e-08
156300,1.2,49.99591667,323.1459167,0.04999041667,49.71170623,322.8617062,0.0550948962,725.0139712,2.960655182e-06,2383480.373,7.056663519,7.105260983,0.04859750604,-4.21270876e-08
156360,1.2,49.99591667,323.1459167,0.04999041667,49.71200158,322.8620016,0.05508959104,725.0171641,2.957591157e-06,2383479.676,7.049358414,7.097877052,0.0485186896,-5.215624554e-08
156420,1.2,49.99591667,323.1459167,0.04999041667,49.71229647,322.8622965,0.0550842943,725.020352,2.954531963e-06,2383478.98,7.04206483,7.090504794,0.04844000142,-3.772211077e-08
156480,1.2,49.99591667,323.1459167,0.04999041667,49.7125909,322.8625909,0.05507900594,725.0235349,2.951477588e-06,2383478.285,7.034782742,7.083144189,0.04836144148,6.203762837e-09
156540,1.2,49.99591667,323.1459167,0.04999041667,49.71288486,322.8628849,0.05507372596,725.0267128,2.948428024e-06,2383477.592,7.027512126,7.075795229,0.04828313633,-3.32244392e-08
156600,1.2,49.99591667,323.1459167,0.04999041667,49.71317835,322.8631784,0.05506845434,725.0298857,2.94538326e-06,2383476.899,7.020252958,7.068457889,0.04820495941,-2.844445213e-08
156660,1.2,49.99591667,323.1459167,0.04999041667,49.71347138,322.8634714,0.05506319106,725.0330536,2.942343286e-06,2383476.208,7.013005216,7.061132151,0.04812691072,2.420481948e-08
156720,1.2,49.99591667,323.1459167,0.04999041667,49.71376395,322.8637639,0.0550579361,725.0362166,2.939308092e-06,2383475.517,7.005768876,7.053817961,0.04804911679,-3.11538777e-08
156780,1.2,49.99591667,323.1459167,0.04999041667,49.71405605,322.8640561,0.05505268944,725.0393745,2.93627767e-06,2383474.828,6.998543913,7.046515312,0.04797145108,-5.17009866e-08
156840,1.2,49.99591667,323.1459167,0.04999041667,49.7143477,322.8643477,0.05504745108,725.0425275,2.933252008e-06,2383474.139,6.991330305,7.039224177,0.04789391357,-4.179686908e-08
156900,1.2,49.99591667,323.1459167,0.04999041667,49.71463888,322.8646389,0.05504222098,725.0456756,2.930231097e-06,2383473.452,6.984128028,7.031944564,0.0478166308,-9.455520988e-08
156960,1.2,49.99591667,323.1459167,0.04999041667,49.71492961,322.8649296,0.05503699914,725.0488187,2.927214927e-06,2383472.766,6.976937059,7.024676391,0.04773934969,-1.812443085e-08
157020,1.2,49.99591667,323.1459167,0.04999041667,49.71521988,322.8652199,0.05503178553,725.0519569,2.924203489e-06,2383472.081,6.969757376,7.017419688,0.04766244983,-1.378637187e-07
157080,1.2,49.99591667,323.1459167,0.04999041667,49.71550969,322.8655097,0.05502658015,725.0550902,2.921196773e-06,2383471.397,6.962588953,7.010174383,0.04758542508,4.713467838e-09
157140,1.2,49.99591667,323.1459167,0.04999041667,49.71579905,322.865799,0.05502138296,725.0582186,2.918194769e-06,2383470.714,6.955431769,7.00294051,0.04750865503,8.596538059e-08
