time_s,oven_temperature_C,oven_temperature_K,oven_moisture_kg_kg
8450,49.919167,323.069167,0.04974167
8451,49.919250,323.069250,0.04974050
8452,49.919333,323.069333,0.04973933
8453,49.919417,323.069417,0.04973817
8454,49.919500,323.069500,0.04973700
8455,49.919583,323.069583,0.04973583
8456,49.919667,323.069667,0.04973467
8457,49.919750,323.069750,0.04973350
8458,49.919833,323.069833,0.04973233
8459,49.919917,323.069917,0.04973117
8460,49.920000,323.070000,0.04973000
8461,49.923783,323.073783,0.04972783
8462,49.927567,323.077567,0.04972567
8463,49.931350,323.081350,0.04972350
8464,49.935133,323.085133,0.04972133
8465,49.938917,323.088917,0.04971917
8466,49.942700,323.092700,0.04971700
8467,49.946483,323.096483,0.04971483
8468,49.950267,323.100267,0.04971267
8469,49.954050,323.104050,0.04971050
8470,49.957833,323.107833,0.04970833
8471,49.961617,323.111617,0.04970617
8472,49.965400,323.115400,0.04970400
8473,49.969183,323.119183,0.04970183
8474,49.972967,323.122967,0.04969967
8475,49.976750,323.126750,0.04969750
8476,49.980533,323.130533,0.04969533
8477,49.984317,323.134317,0.04969317
8478,49.988100,323.138100,0.04969100
8479,49.991883,323.141883,0.04968883
8480,49.995667,323.145667,0.04968667
8481,49.999450,323.149450,0.04968450
8482,50.003233,323.153233,0.04968233
8483,50.007017,323.157017,0.04968017
8484,50.010800,323.160800,0.04967800
8485,50.014583,323.164583,0.04967583
8486,50.018367,323.168367,0.04967367
8487,50.022150,323.172150,0.04967150
8488,50.025933,323.175933,0.04966933
8489,50.029717,323.179717,0.04966717
8490,50.033500,323.183500,0.04966500
8491,50.037283,323.187283,0.04966283
8492,50.041067,323.191067,0.04966067
8493,50.044850,323.194850,0.04965850
8494,50.048633,323.198633,0.04965633
8495,50.052417,323.202417,0.04965417
8496,50.056200,323.206200,0.04965200
8497,50.059983,323.209983,0.04964983
8498,50.063767,323.213767,0.04964767
8499,50.067550,323.217550,0.04964550
8500,50.071333,323.221333,0.04964333
8501,50.075117,323.225117,0.04964117
8502,50.078900,323.228900,0.04963900
8503,50.082683,323.232683,0.04963683
8504,50.086467,323.236467,0.04963467
8505,50.090250,323.240250,0.04963250
8506,50.094033,323.244033,0.04963033
8507,50.097817,323.247817,0.04962817
8508,50.101600,323.251600,0.04962600
8509,50.105383,323.255383,0.04962383
8510,50.109167,323.259167,0.04962167
8511,50.112950,323.262950,0.04961950
8512,50.116733,323.266733,0.04961733
8513,50.120517,323.270517,0.04961517
8514,50.124300,323.274300,0.04961300
8515,50.128083,323.278083,0.04961083
8516,50.131867,323.281867,0.04960867
8517,50.135650,323.285650,0.04960650
8518,50.139433,323.289433,0.04960433
8519,50.143217,323.293217,0.04960217
8520,50.147000,323.297000,0.04960000
8521,50.144000,323.294000,0.04959933
8522,50.141000,323.291000,0.04959867
8523,50.138000,323.288000,0.04959800
8524,50.135000,323.285000,0.04959733
8525,50.132000,323.282000,0.04959667
8526,50.129000,323.279000,0.04959600
8527,50.126000,323.276000,0.04959533
8528,50.123000,323.273000,0.04959467
8529,50.120000,323.270000,0.04959400
8530,50.117000,323.267000,0.04959333
8531,50.114000,323.264000,0.04959267
8532,50.111000,323.261000,0.04959200
8533,50.108000,323.258000,0.04959133
8534,50.105000,323.255000,0.04959067
8535,50.102000,323.252000,0.04959000
8536,50.099000,323.249000,0.04958933
8537,50.096000,323.246000,0.04958867
8538,50.093000,323.243000,0.04958800
8539,50.090000,323.240000,0.04958733
8540,50.087000,323.237000,0.04958667
8541,50.084000,323.234000,0.04958600
8542,50.081000,323.231000,0.04958533
8543,50.078000,323.228000,0.04958467
8544,50.075000,323.225000,0.04958400
8545,50.072000,323.222000,0.04958333
8546,50.069000,323.219000,0.04958267
8547,50.066000,323.216000,0.04958200
8548,50.063000,323.213000,0.04958133
8549,50.060000,323.210000,0.04958067
8550,50.057000,323.207000,0.04958000
8551,50.054000,323.204000,0.04957933
8552,50.051000,323.201000,0.04957867
8553,50.048000,323.198000,0.04957800
8554,50.045000,323.195000,0.04957733
8555,50.042000,323.192000,0.04957667
8556,50.039000,323.189000,0.04957600
8557,50.036000,323.186000,0.04957533
8558,50.033000,323.183000,0.04957467
8559,50.030000,323.180000,0.04957400
8560,50.027000,323.177000,0.04957333
8561,50.024000,323.174000,0.04957267
8562,50.021000,323.171000,0.04957200
8563,50.018000,323.168000,0.04957133
8564,50.015000,323.165000,0.04957067
8565,50.012000,323.162000,0.04957000
8566,50.009000,323.159000,0.04956933
8567,50.006000,323.156000,0.04956867
8568,50.003000,323.153000,0.04956800
8569,50.000000,323.150000,0.04956733
8570,49.997000,323.147000,0.04956667
8571,49.994000,323.144000,0.04956600
8572,49.991000,323.141000,0.04956533
8573,49.988000,323.138000,0.04956467
8574,49.985000,323.135000,0.04956400
8575,49.982000,323.132000,0.04956333
8576,49.979000,323.129000,0.04956267
8577,49.976000,323.126000,0.04956200
8578,49.973000,323.123000,0.04956133
8579,49.970000,323.120000,0.04956067
8580,49.967000,323.117000,0.04956000
8581,49.966233,323.116233,0.04956533
8582,49.965467,323.115467,0.04957067
8583,49.964700,323.114700,0.04957600
8584,49.963933,323.113933,0.04958133
8585,49.963167,323.113167,0.04958667
8586,49.962400,323.112400,0.04959200
8587,49.961633,323.111633,0.04959733
8588,49.960867,323.110867,0.04960267
8589,49.960100,323.110100,0.04960800
8590,49.959333,323.109333,0.04961333
8591,49.958567,323.108567,0.04961867
8592,49.957800,323.107800,0.04962400
8593,49.957033,323.107033,0.04962933
8594,49.956267,323.106267,0.04963467
8595,49.955500,323.105500,0.04964000
8596,49.954733,323.104733,0.04964533
8597,49.953967,323.103967,0.04965067
8598,49.953200,323.103200,0.04965600
8599,49.952433,323.102433,0.04966133
8600,49.951667,323.101667,0.04966667
8601,49.950900,323.100900,0.04967200
8602,49.950133,323.100133,0.04967733
8603,49.949367,323.099367,0.04968267
8604,49.948600,323.098600,0.04968800
8605,49.947833,323.097833,0.04969333
8606,49.947067,323.097067,0.04969867
8607,49.946300,323.096300,0.04970400
8608,49.945533,323.095533,0.04970933
8609,49.944767,323.094767,0.04971467
8610,49.944000,323.094000,0.04972000
8611,49.943233,323.093233,0.04972533
8612,49.942467,323.092467,0.04973067
8613,49.941700,323.091700,0.04973600
8614,49.940933,323.090933,0.04974133
8615,49.940167,323.090167,0.04974667
8616,49.939400,323.089400,0.04975200
8617,49.938633,323.088633,0.04975733
8618,49.937867,323.087867,0.04976267
8619,49.937100,323.087100,0.04976800
8620,49.936333,323.086333,0.04977333
8621,49.935567,323.085567,0.04977867
8622,49.934800,323.084800,0.04978400
8623,49.934033,323.084033,0.04978933
8624,49.933267,323.083267,0.04979467
8625,49.932500,323.082500,0.04980000
8626,49.931733,323.081733,0.04980533
8627,49.930967,323.080967,0.04981067
8628,49.930200,323.080200,0.04981600
8629,49.929433,323.079433,0.04982133
8630,49.928667,323.078667,0.04982667
8631,49.927900,323.077900,0.04983200
8632,49.927133,323.077133,0.04983733
8633,49.926367,323.076367,0.04984267
8634,49.925600,323.075600,0.04984800
8635,49.924833,323.074833,0.04985333
8636,49.924067,323.074067,0.04985867
8637,49.923300,323.073300,0.04986400
8638,49.922533,323.072533,0.04986933
8639,49.921767,323.071767,0.04987467
8640,49.921000,323.071000,0.04988000
8641,49.919333,323.069333,0.04987800
8642,49.917667,323.067667,0.04987600
8643,49.916000,323.066000,0.04987400
8644,49.914333,323.064333,0.04987200
8645,49.912667,323.062667,0.04987000
8646,49.911000,323.061000,0.04986800
8647,49.909333,323.059333,0.04986600
8648,49.907667,323.057667,0.04986400
8649,49.906000,323.056000,0.04986200
8650,49.904333,323.054333,0.04986000
8651,49.902667,323.052667,0.04985800
8652,49.901000,323.051000,0.04985600
8653,49.899333,323.049333,0.04985400
8654,49.897667,323.047667,0.04985200
8655,49.896000,323.046000,0.04985000
8656,49.894333,323.044333,0.04984800
8657,49.892667,323.042667,0.04984600
8658,49.891000,323.041000,0.04984400
8659,49.889333,323.039333,0.04984200
8660,49.887667,323.037667,0.04984000
8661,49.886000,323.036000,0.04983800
8662,49.884333,323.034333,0.04983600
8663,49.882667,323.032667,0.04983400
8664,49.881000,323.031000,0.04983200
8665,49.879333,323.029333,0.04983000
8666,49.877667,323.027667,0.04982800
8667,49.876000,323.026000,0.04982600
8668,49.874333,323.024333,0.04982400
8669,49.872667,323.022667,0.04982200
8670,49.871000,323.021000,0.04982000
8671,49.869333,323.019333,0.04981800
8672,49.867667,323.017667,0.04981600
8673,49.866000,323.016000,0.04981400
8674,49.864333,323.014333,0.04981200
8675,49.862667,323.012667,0.04981000
8676,49.861000,323.011000,0.04980800
8677,49.859333,323.009333,0.04980600
8678,49.857667,323.007667,0.04980400
8679,49.856000,323.006000,0.04980200
8680,49.854333,323.004333,0.04980000
8681,49.852667,323.002667,0.04979800
8682,49.851000,323.001000,0.04979600
8683,49.849333,322.999333,0.04979400
8684,49.847667,322.997667,0.04979200
8685,49.846000,322.996000,0.04979000
8686,49.844333,322.994333,0.04978800
8687,49.842667,322.992667,0.04978600
8688,49.841000,322.991000,0.04978400
8689,49.839333,322.989333,0.04978200
8690,49.837667,322.987667,0.04978000
8691,49.836000,322.986000,0.04977800
8692,49.834333,322.984333,0.04977600
8693,49.832667,322.982667,0.04977400
8694,49.831000,322.981000,0.04977200
8695,49.829333,322.979333,0.04977000
8696,49.827667,322.977667,0.04976800
8697,49.826000,322.976000,0.04976600
8698,49.824333,322.974333,0.04976400
8699,49.822667,322.972667,0.04976200
8700,49.821000,322.971000,0.04976000
8701,49.821583,322.971583,0.04976217
8702,49.822167,322.972167,0.04976433
8703,49.822750,322.972750,0.04976650
8704,49.823333,322.973333,0.04976867
8705,49.823917,322.973917,0.04977083
8706,49.824500,322.974500,0.04977300
8707,49.825083,322.975083,0.04977517
8708,49.825667,322.975667,0.04977733
8709,49.826250,322.976250,0.04977950
8710,49.826833,322.976833,0.04978167
8711,49.827417,322.977417,0.04978383
8712,49.828000,322.978000,0.04978600
8713,49.828583,322.978583,0.04978817
8714,49.829167,322.979167,0.04979033
8715,49.829750,322.979750,0.04979250
8716,49.830333,322.980333,0.04979467
8717,49.830917,322.980917,0.04979683
8718,49.831500,322.981500,0.04979900
8719,49.832083,322.982083,0.04980117
8720,49.832667,322.982667,0.04980333
8721,49.833250,322.983250,0.04980550
8722,49.833833,322.983833,0.04980767
8723,49.834417,322.984417,0.04980983
8724,49.835000,322.985000,0.04981200
8725,49.835583,322.985583,0.04981417
8726,49.836167,322.986167,0.04981633
8727,49.836750,322.986750,0.04981850
8728,49.837333,322.987333,0.04982067
8729,49.837917,322.987917,0.04982283
8730,49.838500,322.988500,0.04982500
8731,49.839083,322.989083,0.04982717
8732,49.839667,322.989667,0.04982933
8733,49.840250,322.990250,0.04983150
8734,49.840833,322.990833,0.04983367
8735,49.841417,322.991417,0.04983583
8736,49.842000,322.992000,0.04983800
8737,49.842583,322.992583,0.04984017
8738,49.843167,322.993167,0.04984233
8739,49.843750,322.993750,0.04984450
8740,49.844333,322.994333,0.04984667
8741,49.844917,322.994917,0.04984883
8742,49.845500,322.995500,0.04985100
8743,49.846083,322.996083,0.04985317
8744,49.846667,322.996667,0.04985533
8745,49.847250,322.997250,0.04985750
8746,49.847833,322.997833,0.04985967
8747,49.848417,322.998417,0.04986183
8748,49.849000,322.999000,0.04986400
8749,49.849583,322.999583,0.04986617
8750,49.850167,323.000167,0.04986833
8751,49.850750,323.000750,0.04987050
8752,49.851333,323.001333,0.04987267
8753,49.851917,323.001917,0.04987483
8754,49.852500,323.002500,0.04987700
8755,49.853083,323.003083,0.04987917
8756,49.853667,323.003667,0.04988133
8757,49.854250,323.004250,0.04988350
8758,49.854833,323.004833,0.04988567
8759,49.855417,323.005417,0.04988783
8760,49.856000,323.006000,0.04989000
8761,49.857617,323.007617,0.04988333
8762,49.859233,323.009233,0.04987667
8763,49.860850,323.010850,0.04987000
8764,49.862467,323.012467,0.04986333
8765,49.864083,323.014083,0.04985667
8766,49.865700,323.015700,0.04985000
8767,49.867317,323.017317,0.04984333
8768,49.868933,323.018933,0.04983667
8769,49.870550,323.020550,0.04983000
8770,49.872167,323.022167,0.04982333
8771,49.873783,323.023783,0.04981667
8772,49.875400,323.025400,0.04981000
8773,49.877017,323.027017,0.04980333
8774,49.878633,323.028633,0.04979667
8775,49.880250,323.030250,0.04979000
8776,49.881867,323.031867,0.04978333
8777,49.883483,323.033483,0.04977667
8778,49.885100,323.035100,0.04977000
8779,49.886717,323.036717,0.04976333
8780,49.888333,323.038333,0.04975667
8781,49.889950,323.039950,0.04975000
8782,49.891567,323.041567,0.04974333
8783,49.893183,323.043183,0.04973667
8784,49.894800,323.044800,0.04973000
8785,49.896417,323.046417,0.04972333
8786,49.898033,323.048033,0.04971667
8787,49.899650,323.049650,0.04971000
8788,49.901267,323.051267,0.04970333
8789,49.902883,323.052883,0.04969667
8790,49.904500,323.054500,0.04969000
8791,49.906117,323.056117,0.04968333
8792,49.907733,323.057733,0.04967667
8793,49.909350,323.059350,0.04967000
8794,49.910967,323.060967,0.04966333
8795,49.912583,323.062583,0.04965667
8796,49.914200,323.064200,0.04965000
8797,49.915817,323.065817,0.04964333
8798,49.917433,323.067433,0.04963667
8799,49.919050,323.069050,0.04963000
8800,49.920667,323.070667,0.04962333
8801,49.922283,323.072283,0.04961667
8802,49.923900,323.073900,0.04961000
8803,49.925517,323.075517,0.04960333
8804,49.927133,323.077133,0.04959667
8805,49.928750,323.078750,0.04959000
8806,49.930367,323.080367,0.04958333
8807,49.931983,323.081983,0.04957667
8808,49.933600,323.083600,0.04957000
8809,49.935217,323.085217,0.04956333
8810,49.936833,323.086833,0.04955667
8811,49.938450,323.088450,0.04955000
8812,49.940067,323.090067,0.04954333
8813,49.941683,323.091683,0.04953667
8814,49.943300,323.093300,0.04953000
8815,49.944917,323.094917,0.04952333
8816,49.946533,323.096533,0.04951667
8817,49.948150,323.098150,0.04951000
8818,49.949767,323.099767,0.04950333
8819,49.951383,323.101383,0.04949667
8820,49.953000,323.103000,0.04949000
8821,49.952367,323.102367,0.04949617
8822,49.951733,323.101733,0.04950233
8823,49.951100,323.101100,0.04950850
8824,49.950467,323.100467,0.04951467
8825,49.949833,323.099833,0.04952083
8826,49.949200,323.099200,0.04952700
8827,49.948567,323.098567,0.04953317
8828,49.947933,323.097933,0.04953933
8829,49.947300,323.097300,0.04954550
8830,49.946667,323.096667,0.04955167
8831,49.946033,323.096033,0.04955783
8832,49.945400,323.095400,0.04956400
8833,49.944767,323.094767,0.04957017
8834,49.944133,323.094133,0.04957633
8835,49.943500,323.093500,0.04958250
8836,49.942867,323.092867,0.04958867
8837,49.942233,323.092233,0.04959483
8838,49.941600,323.091600,0.04960100
8839,49.940967,323.090967,0.04960717
8840,49.940333,323.090333,0.04961333
8841,49.939700,323.089700,0.04961950
8842,49.939067,323.089067,0.04962567
8843,49.938433,323.088433,0.04963183
8844,49.937800,323.087800,0.04963800
8845,49.937167,323.087167,0.04964417
8846,49.936533,323.086533,0.04965033
8847,49.935900,323.085900,0.04965650
8848,49.935267,323.085267,0.04966267
8849,49.934633,323.084633,0.04966883
8850,49.934000,323.084000,0.04967500
8851,49.933367,323.083367,0.04968117
8852,49.932733,323.082733,0.04968733
8853,49.932100,323.082100,0.04969350
8854,49.931467,323.081467,0.04969967
8855,49.930833,323.080833,0.04970583
8856,49.930200,323.080200,0.04971200
8857,49.929567,323.079567,0.04971817
8858,49.928933,323.078933,0.04972433
8859,49.928300,323.078300,0.04973050
8860,49.927667,323.077667,0.04973667
8861,49.927033,323.077033,0.04974283
8862,49.926400,323.076400,0.04974900
8863,49.925767,323.075767,0.04975517
8864,49.925133,323.075133,0.04976133
8865,49.924500,323.074500,0.04976750
8866,49.923867,323.073867,0.04977367
8867,49.923233,323.073233,0.04977983
8868,49.922600,323.072600,0.04978600
8869,49.921967,323.071967,0.04979217
8870,49.921333,323.071333,0.04979833
8871,49.920700,323.070700,0.04980450
8872,49.920067,323.070067,0.04981067
8873,49.919433,323.069433,0.04981683
8874,49.918800,323.068800,0.04982300
8875,49.918167,323.068167,0.04982917
8876,49.917533,323.067533,0.04983533
8877,49.916900,323.066900,0.04984150
8878,49.916267,323.066267,0.04984767
8879,49.915633,323.065633,0.04985383
8880,49.915000,323.065000,0.04986000
8881,49.911550,323.061550,0.04985850
8882,49.908100,323.058100,0.04985700
8883,49.904650,323.054650,0.04985550
8884,49.901200,323.051200,0.04985400
8885,49.897750,323.047750,0.04985250
8886,49.894300,323.044300,0.04985100
8887,49.890850,323.040850,0.04984950
8888,49.887400,323.037400,0.04984800
8889,49.883950,323.033950,0.04984650
8890,49.880500,323.030500,0.04984500
8891,49.877050,323.027050,0.04984350
8892,49.873600,323.023600,0.04984200
8893,49.870150,323.020150,0.04984050
8894,49.866700,323.016700,0.04983900
8895,49.863250,323.013250,0.04983750
8896,49.859800,323.009800,0.04983600
8897,49.856350,323.006350,0.04983450
8898,49.852900,323.002900,0.04983300
8899,49.849450,322.999450,0.04983150
8900,49.846000,322.996000,0.04983000
8901,49.842550,322.992550,0.04982850
8902,49.839100,322.989100,0.04982700
8903,49.835650,322.985650,0.04982550
8904,49.832200,322.982200,0.04982400
8905,49.828750,322.978750,0.04982250
8906,49.825300,322.975300,0.04982100
8907,49.821850,322.971850,0.04981950
8908,49.818400,322.968400,0.04981800
8909,49.814950,322.964950,0.04981650
8910,49.811500,322.961500,0.04981500
8911,49.808050,322.958050,0.04981350
8912,49.804600,322.954600,0.04981200
8913,49.801150,322.951150,0.04981050
8914,49.797700,322.947700,0.04980900
8915,49.794250,322.944250,0.04980750
8916,49.790800,322.940800,0.04980600
8917,49.787350,322.937350,0.04980450
8918,49.783900,322.933900,0.04980300
8919,49.780450,322.930450,0.04980150
8920,49.777000,322.927000,0.04980000
8921,49.773550,322.923550,0.04979850
8922,49.770100,322.920100,0.04979700
8923,49.766650,322.916650,0.04979550
8924,49.763200,322.913200,0.04979400
8925,49.759750,322.909750,0.04979250
8926,49.756300,322.906300,0.04979100
8927,49.752850,322.902850,0.04978950
8928,49.749400,322.899400,0.04978800
8929,49.745950,322.895950,0.04978650
8930,49.742500,322.892500,0.04978500
8931,49.739050,322.889050,0.04978350
