time_s,radius_cm,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm,surface_temperature_K
362880,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
362940,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
363000,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
363060,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
363120,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
363180,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
363240,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
363300,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
363360,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
363420,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
363480,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
363540,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
363600,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
363660,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
363720,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
363780,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
363840,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
363900,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
363960,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
364020,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
364080,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
364140,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
364200,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
364260,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
364320,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
364380,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
364440,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
364500,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
364560,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
364620,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
364680,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
364740,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
364800,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
364860,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
364920,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
364980,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
365040,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
365100,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
365160,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
365220,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
365280,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
365340,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
365400,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
365460,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
365520,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
365580,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
365640,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
365700,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
365760,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
365820,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
365880,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
365940,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
366000,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
366060,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
366120,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
366180,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
366240,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
366300,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
366360,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
366420,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
366480,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
366540,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
366600,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
366660,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
366720,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
366780,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
366840,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
366900,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
366960,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
367020,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
367080,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
367140,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
367200,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
367260,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
367320,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
367380,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
367440,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
367500,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
367560,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
367620,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
367680,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
367740,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
367800,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
367860,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
367920,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
367980,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
368040,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
368100,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
368160,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
368220,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
368280,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
368340,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
368400,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
368460,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
368520,2.000000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459
