time_s,oven_temperature_C,oven_moisture_kg_kg,surface_temperature_C,surface_moisture_kg_kg,water_mass_flux_kg_m2_s,latent_heat_J_kg,latent_heat_flux_W_m2,convective_heat_flux_W_m2,conductive_heat_flux_W_m2,surface_energy_residual_W_m2
170160,49.99591667,0.04999041667,49.90383636,0.05435480182,9.603122631e-07,2383026.946,2.28845,2.302007623,0.01355762433,-7.137508362e-10
170220,49.99591667,0.04999041667,49.90390443,0.05435158872,9.596052727e-07,2383026.786,2.286765068,2.300305839,0.01354077002,2.753921535e-10
170280,49.99591667,0.04999041667,49.90397242,0.0543483795,9.588991352e-07,2383026.625,2.28508217,2.298606116,0.01352394939,-3.259947423e-09
170340,49.99591667,0.04999041667,49.90404033,0.05434517415,9.581938494e-07,2383026.465,2.283401302,2.296908452,0.01350714988,2.065405624e-10
170400,49.99591667,0.04999041667,49.90410815,0.05434197266,9.574894139e-07,2383026.305,2.28172246,2.295212843,0.01349038404,-1.242666414e-09
170460,49.99591667,0.04999041667,49.9041759,0.05433877503,9.567858272e-07,2383026.145,2.280045641,2.293519285,0.0134736435,1.699858032e-10
170520,49.99591667,0.04999041667,49.90424356,0.05433558125,9.560830879e-07,2383025.985,2.278370843,2.291827776,0.01345693245,6.796807561e-10
170580,49.99591667,0.04999041667,49.90431113,0.05433239132,9.553811947e-07,2383025.826,2.27669806,2.290138311,0.01344025089,-4.615463567e-11
170640,49.99591667,0.04999041667,49.90437863,0.05432920522,9.546801461e-07,2383025.666,2.275027291,2.288450888,0.01342359881,-1.957455087e-09
170700,49.99591667,0.04999041667,49.90444605,0.05432602296,9.539799407e-07,2383025.507,2.273358532,2.286765503,0.01340697203,-1.050463272e-09
170760,49.99591667,0.04999041667,49.90451338,0.05432284453,9.532805772e-07,2383025.348,2.27169178,2.285082153,0.01339037473,-1.480381151e-09
170820,49.99591667,0.04999041667,49.90458063,0.05431966991,9.525820541e-07,2383025.19,2.27002703,2.283400834,0.01337380274,1.452272969e-09
170880,49.99591667,0.04999041667,49.9046478,0.0543164991,9.518843702e-07,2383025.031,2.268364281,2.281721543,0.01335726023,2.341812078e-09
170940,49.99591667,0.04999041667,49.9047149,0.05431333211,9.511875239e-07,2383024.873,2.266703528,2.280044277,0.01334075137,-2.650496267e-09
171000,49.99591667,0.04999041667,49.90478191,0.05431016891,9.504915139e-07,2383024.715,2.265044769,2.278369032,0.01332426364,-6.547282716e-10
171060,49.99591667,0.04999041667,49.90484883,0.05430700951,9.497963389e-07,2383024.557,2.263387999,2.276695805,0.01330780539,4.599951531e-10
171120,49.99591667,0.04999041667,49.90491568,0.0543038539,9.491019974e-07,2383024.399,2.261733217,2.275024593,0.01329138079,-4.369385298e-09
171180,49.99591667,0.04999041667,49.90498245,0.05430070207,9.484084881e-07,2383024.241,2.260080418,2.273355392,0.01327497313,9.548992708e-10
171240,49.99591667,0.04999041667,49.90504914,0.05429755401,9.477158097e-07,2383024.084,2.258429599,2.271688199,0.01325859912,4.035030088e-10
171300,49.99591667,0.04999041667,49.90511575,0.05429440973,9.470239607e-07,2383023.927,2.256780758,2.27002301,0.0132422546,-2.146808953e-09
171360,49.99591667,0.04999041667,49.90518227,0.05429126921,9.463329398e-07,2383023.77,2.25513389,2.268359823,0.01322593118,2.185586823e-09
171420,49.99591667,0.04999041667,49.90524872,0.05428813244,9.456427456e-07,2383023.613,2.253488992,2.266698633,0.01320964142,-5.715956597e-10
171480,49.99591667,0.04999041667,49.90531509,0.05428499943,9.449533768e-07,2383023.456,2.251846062,2.265039439,0.01319337278,4.332368242e-09
171540,49.99591667,0.04999041667,49.90538138,0.05428187016,9.442648321e-07,2383023.3,2.250205096,2.263382236,0.01317714196,-2.01043493e-09
171600,49.99591667,0.04999041667,49.90544759,0.05427874463,9.4357711e-07,2383023.144,2.248566091,2.261727022,0.01316093226,-1.629791413e-09
171660,49.99591667,0.04999041667,49.90551372,0.05427562284,9.428902092e-07,2383022.988,2.246929043,2.260073791,0.01314475203,-4.309118395e-09
171720,49.99591667,0.04999041667,49.90557976,0.05427250477,9.422041285e-07,2383022.832,2.24529395,2.258422543,0.01312859709,-4.102771012e-09
171780,49.99591667,0.04999041667,49.90564574,0.05426939042,9.415188663e-07,2383022.676,2.243660808,2.256773273,0.01311246744,-2.718996139e-09
171840,49.99591667,0.04999041667,49.90571163,0.05426627978,9.408344215e-07,2383022.521,2.242029615,2.255125979,0.01309636308,1.153176221e-09
171900,49.99591667,0.04999041667,49.90577744,0.05426317285,9.401507926e-07,2383022.365,2.240400366,2.253480655,0.01308028818,1.561248464e-09
171960,49.99591667,0.04999041667,49.90584317,0.05426006963,9.394679784e-07,2383022.21,2.238773058,2.251837301,0.01306424276,-1.128737104e-10
172020,49.99591667,0.04999041667,49.90590883,0.0542569701,9.387859774e-07,2383022.055,2.237147689,2.250195912,0.01304822262,-1.932809468e-11
172080,49.99591667,0.04999041667,49.90597441,0.05425387425,9.381047844e-07,2383021.9,2.235524246,2.248556484,0.0130322403,-2.795770726e-09
172140,49.99591667,0.04999041667,49.90603991,0.0542507821,9.374244071e-07,2383021.746,2.233902747,2.246919015,0.01301626655,1.224342405e-09
172200,49.99591667,0.04999041667,49.90610533,0.05424769363,9.36744839e-07,2383021.591,2.232283177,2.245283503,0.01300032645,-4.261404563e-10
172260,49.99591667,0.04999041667,49.90617067,0.05424460882,9.360660785e-07,2383021.437,2.230665532,2.243649945,0.01298441163,1.236296843e-09
172320,49.99591667,0.04999041667,49.90623593,0.05424152769,9.353881245e-07,2383021.283,2.229049809,2.242018335,0.01296852627,-3.380571378e-10
172380,49.99591667,0.04999041667,49.90630112,0.05423845021,9.347109757e-07,2383021.129,2.227436005,2.24038867,0.0129526662,-6.325695523e-10
172440,49.99591667,0.04999041667,49.90636623,0.05423537639,9.340346309e-07,2383020.976,2.225824117,2.23876095,0.0129368314,1.395714655e-09
172500,49.99591667,0.04999041667,49.90643126,0.05423230622,9.333590888e-07,2383020.822,2.224214143,2.237135169,0.01292102607,-6.333156222e-11
172560,49.99591667,0.04999041667,49.90649621,0.05422923968,9.326843481e-07,2383020.669,2.222606079,2.235511325,0.01290524602,-5.816884752e-10
172620,49.99591667,0.04999041667,49.90656109,0.05422617679,9.320104076e-07,2383020.516,2.220999922,2.233889414,0.01288949125,2.473727889e-10
172680,49.99591667,0.04999041667,49.90662589,0.05422311752,9.313372658e-07,2383020.363,2.219395669,2.232269434,0.01287376593,-1.591300425e-09
172740,49.99591667,0.04999041667,49.90669061,0.05422006188,9.306649216e-07,2383020.21,2.217793317,2.23065138,0.0128580659,-3.279310157e-09
172800,49.99591667,0.04999041667,49.90675526,0.05421700986,9.299933736e-07,2383020.058,2.216192863,2.22903525,0.01284238696,3.376330326e-10
172860,49.99591667,0.04999041667,49.90681983,0.05421396145,9.293226205e-07,2383019.905,2.214594303,2.227421041,0.01282673748,5.937121905e-10
172920,49.99591667,0.04999041667,49.90688432,0.05421091665,9.286526611e-07,2383019.753,2.212997635,2.225808751,0.01281111746,-1.900753333e-09
172980,49.99591667,0.04999041667,49.90694873,0.05420787545,9.27983494e-07,2383019.601,2.211402856,2.224198374,0.01279551853,-4.788258678e-11
173040,49.99591667,0.04999041667,49.90701307,0.05420483784,9.27315118e-07,2383019.449,2.209809962,2.22258991,0.01277994905,-8.870082446e-10
173100,49.99591667,0.04999041667,49.90707733,0.05420180383,9.266475317e-07,2383019.297,2.20821895,2.220983353,0.01276440485,-1.769572489e-09
173160,49.99591667,0.04999041667,49.90714152,0.05419877339,9.25980734e-07,2383019.146,2.206629818,2.219378702,0.01274888593,-1.706122799e-09
173220,49.99591667,0.04999041667,49.90720563,0.05419574654,9.253147235e-07,2383018.995,2.205042562,2.217775953,0.0127333881,2.599182203e-09
173280,49.99591667,0.04999041667,49.90726966,0.05419272325,9.24649499e-07,2383018.844,2.20345718,2.216175103,0.01271792389,-1.053231724e-09
173340,49.99591667,0.04999041667,49.90733362,0.05418970354,9.239850591e-07,2383018.693,2.201873668,2.214576149,0.01270248078,5.090923239e-10
173400,49.99591667,0.04999041667,49.9073975,0.05418668738,9.233214027e-07,2383018.542,2.200292023,2.212979088,0.01268706712,-1.734379751e-09
173460,49.99591667,0.04999041667,49.90746131,0.05418367478,9.226585284e-07,2383018.391,2.198712242,2.211383916,0.01267167456,-3.338280763e-10
173520,49.99591667,0.04999041667,49.90752504,0.05418066572,9.219964349e-07,2383018.241,2.197134323,2.209790632,0.01265630726,2.060629889e-09
173580,49.99591667,0.04999041667,49.9075887,0.05417766021,9.213351211e-07,2383018.091,2.195558261,2.208199231,0.01264096941,7.532077184e-10
173640,49.99591667,0.04999041667,49.90765228,0.05417465824,9.206745857e-07,2383017.941,2.193984055,2.206609711,0.01262565682,-1.005599159e-09
173700,49.99591667,0.04999041667,49.90771578,0.0541716598,9.200148273e-07,2383017.791,2.192411701,2.205022068,0.01261036533,1.883772693e-09
173760,49.99591667,0.04999041667,49.90777921,0.05416866489,9.193558448e-07,2383017.641,2.190841197,2.2034363,0.01259510328,6.155191912e-10
173820,49.99591667,0.04999041667,49.90784257,0.05416567349,9.186976369e-07,2383017.492,2.189272538,2.201852403,0.0125798665,-1.44440726e-09
173880,49.99591667,0.04999041667,49.90790585,0.05416268561,9.180402023e-07,2383017.342,2.187705723,2.200270376,0.01256465498,-2.161401724e-09
173940,49.99591667,0.04999041667,49.90796906,0.05415970124,9.173835398e-07,2383017.193,2.186140748,2.198690213,0.01254946455,-1.495159552e-11
174000,49.99591667,0.04999041667,49.90803219,0.05415672037,9.167276482e-07,2383017.044,2.18457761,2.197111913,0.01253430356,-7.870699648e-10
174060,49.99591667,0.04999041667,49.90809525,0.054153743,9.160725262e-07,2383016.895,2.183016307,2.195535472,0.01251916784,-3.131053194e-09
174120,49.99591667,0.04999041667,49.90815823,0.05415076913,9.154181725e-07,2383016.747,2.181456835,2.193960887,0.0125040532,-1.116605475e-09
174180,49.99591667,0.04999041667,49.90822114,0.05414779873,9.14764586e-07,2383016.598,2.179899192,2.192388156,0.01248896382,5.93878724e-10
174240,49.99591667,0.04999041667,49.90828398,0.05414483182,9.141117654e-07,2383016.45,2.178343374,2.190817276,0.01247390389,-2.09739115e-09
174300,49.99591667,0.04999041667,49.90834674,0.05414186839,9.134597094e-07,2383016.302,2.176789379,2.189248242,0.01245886503,-1.46210688e-09
174360,49.99591667,0.04999041667,49.90840942,0.05413890842,9.128084169e-07,2383016.154,2.175237203,2.187681054,0.01244385144,-1.353122059e-10
174420,49.99591667,0.04999041667,49.90847204,0.05413595192,9.121578866e-07,2383016.006,2.173686844,2.186115707,0.0124288631,-1.814899342e-10
174480,49.99591667,0.04999041667,49.90853458,0.05413299888,9.115081173e-07,2383015.858,2.172138299,2.184552198,0.01241390003,-9.589915528e-10
174540,49.99591667,0.04999041667,49.90859705,0.05413004929,9.108591078e-07,2383015.711,2.170591564,2.182990524,0.01239896221,-2.14223661e-09
174600,49.99591667,0.04999041667,49.90865944,0.05412710314,9.102108568e-07,2383015.564,2.169046638,2.181430683,0.01238404547,6.592060231e-12
174660,49.99591667,0.04999041667,49.90872176,0.05412416044,9.095633631e-07,2383015.417,2.167503517,2.179872673,0.01236915399,2.252734888e-09
174720,49.99591667,0.04999041667,49.90878401,0.05412122118,9.089166255e-07,2383015.27,2.165962198,2.178316489,0.01235429195,-8.322387224e-10
174780,49.99591667,0.04999041667,49.90884618,0.05411828535,9.082706429e-07,2383015.123,2.164422678,2.176762128,0.01233945098,-1.045302955e-09
174840,49.99591667,0.04999041667,49.90890828,0.05411535294,9.076254139e-07,2383014.976,2.162884954,2.175209588,0.01232463527,-1.518594583e-09
174900,49.99591667,0.04999041667,49.90897031,0.05411242395,9.069809374e-07,2383014.83,2.161349024,2.173658866,0.01230984063,8.934999407e-10
174960,49.99591667,0.04999041667,49.90903227,0.05410949837,9.063372122e-07,2383014.684,2.159814885,2.172109959,0.01229507125,2.644980235e-09
175020,49.99591667,0.04999041667,49.90909415,0.05410657621,9.056942371e-07,2383014.538,2.158282534,2.170562864,0.0122803313,-1.218237955e-09
175080,49.99591667,0.04999041667,49.90915596,0.05410365745,9.050520109e-07,2383014.392,2.156751967,2.169017578,0.01226560824,2.118449416e-09
175140,49.99591667,0.04999041667,49.9092177,0.05410074208,9.044105323e-07,2383014.246,2.155223183,2.167474099,0.01225091462,1.365113356e-09
175200,49.99591667,0.04999041667,49.90927937,0.05409783011,9.037698002e-07,2383014.101,2.153696178,2.165932422,0.01223624207,1.835281704e-09
175260,49.99591667,0.04999041667,49.90934096,0.05409492153,9.031298134e-07,2383013.955,2.152170949,2.164392547,0.01222159894,-1.300785257e-09
175320,49.99591667,0.04999041667,49.90940249,0.05409201633,9.024905708e-07,2383013.81,2.150647494,2.162854467,0.01220697272,1.021868812e-09
175380,49.99591667,0.04999041667,49.90946394,0.0540891145,9.01852071e-07,2383013.665,2.149125809,2.161318184,0.01219237174,3.077410327e-09
175440,49.99591667,0.04999041667,49.90952532,0.05408621605,9.01214313e-07,2383013.52,2.147605892,2.159783692,0.01217780019,-4.948761401e-10
175500,49.99591667,0.04999041667,49.90958663,0.05408332096,9.005772955e-07,2383013.376,2.146087741,2.158250989,0.01216324971,-1.219728762e-09
175560,49.99591667,0.04999041667,49.90964786,0.05408042923,8.999410174e-07,2383013.231,2.144571352,2.156720073,0.0121487203,1.255016535e-09
175620,49.99591667,0.04999041667,49.90970903,0.05407754085,8.993054774e-07,2383013.087,2.143056722,2.155190939,0.01213422031,-2.594392257e-09
175680,49.99591667,0.04999041667,49.90977012,0.05407465583,8.986706745e-07,2383012.943,2.141543848,2.153663585,0.01211973304,3.754390132e-09
175740,49.99591667,0.04999041667,49.90983115,0.05407177415,8.980366075e-07,2383012.798,2.140032729,2.152138009,0.01210528354,-3.257361936e-09
175800,49.99591667,0.04999041667,49.9098921,0.05406889581,8.97403275e-07,2383012.655,2.138523361,2.150614209,0.01209084676,1.123617199e-09
175860,49.99591667,0.04999041667,49.90995298,0.0540660208,8.967706761e-07,2383012.511,2.137015741,2.149092179,0.0120764394,-1.100556091e-09
175920,49.99591667,0.04999041667,49.91001379,0.05406314912,8.961388096e-07,2383012.367,2.135509866,2.147571919,0.01206205311,-1.080091572e-10
175980,49.99591667,0.04999041667,49.91007453,0.05406028076,8.955076742e-07,2383012.224,2.134005734,2.146053425,0.01204769206,-1.579389508e-09
176040,49.99591667,0.04999041667,49.9101352,0.05405741572,8.948772688e-07,2383012.081,2.132503342,2.144536694,0.01203335625,-4.468978521e-09
176100,49.99591667,0.04999041667,49.9101958,0.054054554,8.942475922e-07,2383011.938,2.131002688,2.143021724,0.01201903733,-1.247337345e-09
176160,49.99591667,0.04999041667,49.91025633,0.05405169558,8.936186434e-07,2383011.795,2.129503767,2.141508511,0.01200474366,8.913092486e-11
176220,49.99591667,0.04999041667,49.91031678,0.05404884046,8.929904211e-07,2383011.652,2.128006579,2.139997053,0.01199047522,-8.65136407e-10
176280,49.99591667,0.04999041667,49.91037717,0.05404598864,8.923629241e-07,2383011.51,2.126511119,2.138487348,0.01197623202,-3.351172229e-09
176340,49.99591667,0.04999041667,49.91043749,0.05404314011,8.917361514e-07,2383011.368,2.125017386,2.136979392,0.01196200571,2.603655069e-10
176400,49.99591667,0.04999041667,49.91049774,0.05404029487,8.911101018e-07,2383011.225,2.123525376,2.135473182,0.01194780464,1.620893642e-09
176460,49.99591667,0.04999041667,49.91055792,0.05403745291,8.904847742e-07,2383011.083,2.122035086,2.133968717,0.01193362881,1.437769903e-09
176520,49.99591667,0.04999041667,49.91061803,0.05403461422,8.898601673e-07,2383010.941,2.120546515,2.132465993,0.01191947403,3.612077304e-09
176580,49.99591667,0.04999041667,49.91067807,0.05403177881,8.892362801e-07,2383010.8,2.119059659,2.130965005,0.0119053445,2.02314876e-09
176640,49.99591667,0.04999041667,49.91073804,0.05402894666,8.886131114e-07,2383010.658,2.117574515,2.129465755,0.01189123602,3.064101861e-09
176700,49.99591667,0.04999041667,49.91079794,0.05402611777,8.879906601e-07,2383010.517,2.116091082,2.127968236,0.01187715696,-2.668626209e-09
176760,49.99591667,0.04999041667,49.91085777,0.05402329213,8.87368925e-07,2383010.376,2.114609355,2.126472448,0.01186309478,-2.318150116e-09
176820,49.99591667,0.04999041667,49.91091753,0.05402046975,8.86747905e-07,2383010.235,2.113129333,2.124978387,0.01184905365,2.420796896e-10
176880,49.99591667,0.04999041667,49.91097722,0.05401765061,8.861275991e-07,2383010.094,2.111651013,2.12348605,0.01183503359,3.44021478e-09
176940,49.99591667,0.04999041667,49.91103685,0.05401483471,8.85508006e-07,2383009.953,2.110174392,2.121995435,0.01182104293,7.285070325e-10
177000,49.99591667,0.04999041667,49.91109641,0.05401202204,8.848891246e-07,2383009.812,2.108699467,2.12050654,0.01180707333,-5.365929923e-10
177060,49.99591667,0.04999041667,49.91115589,0.05400921261,8.842709538e-07,2383009.672,2.107226236,2.11901936,0.01179312479,-9.848415417e-10
177120,49.99591667,0.04999041667,49.91121531,0.0540064064,8.836534926e-07,2383009.532,2.105754696,2.117533894,0.0117791973,6.686966536e-10
177180,49.99591667,0.04999041667,49.91127466,0.05400360341,8.830367397e-07,2383009.392,2.104284844,2.116050139,0.01176529505,-6.1986416e-11
177240,49.99591667,0.04999041667,49.91133394,0.05400080363,8.82420694e-07,2383009.252,2.102816678,2.114568092,0.01175141385,6.422022913e-10
177300,49.99591667,0.04999041667,49.91139316,0.05399800706,8.818053545e-07,2383009.112,2.101350195,2.113087751,0.0117375537,2.666755705e-09
177360,49.99591667,0.04999041667,49.9114523,0.0539952137,8.811907201e-07,2383008.973,2.099885392,2.111609113,0.01172371878,1.263252614e-09
177420,49.99591667,0.04999041667,49.91151138,0.05399242353,8.805767895e-07,2383008.833,2.098422268,2.110132175,0.01170990909,-2.181111292e-09
177480,49.99591667,0.04999041667,49.91157039,0.05398963656,8.799635618e-07,2383008.694,2.096960818,2.108656934,0.01169611627,-4.809042053e-10
177540,49.99591667,0.04999041667,49.91162933,0.05398685278,8.793510358e-07,2383008.555,2.095501041,2.107183387,0.01168234869,-2.486787221e-09
177600,49.99591667,0.04999041667,49.91168821,0.05398407218,8.787392104e-07,2383008.416,2.094042934,2.105711533,0.01166859797,1.369801605e-09
177660,49.99591667,0.04999041667,49.91174701,0.05398129476,8.781280845e-07,2383008.277,2.092586494,2.104241368,0.01165487249,2.141705036e-09
177720,49.99591667,0.04999041667,49.91180575,0.05397852052,8.77517657e-07,2383008.138,2.091131718,2.10277289,0.01164117223,-1.153339646e-10
177780,49.99591667,0.04999041667,49.91186442,0.05397574945,8.769079268e-07,2383008,2.089678605,2.101306096,0.01162749302,-1.53981583e-09
177840,49.99591667,0.04999041667,49.91192303,0.05397298153,8.762988928e-07,2383007.862,2.088227151,2.099840984,0.01161383486,-1.913917469e-09
